backend,branch_id,point_index,T_K,p_Pa,F,N_a_m3,N_a_cm3,log_w,w_m_s,log_n,log_q,n,q,s,continuation_residual_norm,physical_residual_norm,scaled_physical_residual_norm,converged,iterations,message,eigenvalue_regime,stability_classification,jacobian_coordinate_system,jacobian_method,eigenvalue_source,lambda1_real,lambda1_imag,lambda2_real,lambda2_imag,lambda3_real,lambda3_imag,tracked_lambda1_real,tracked_lambda1_imag,tracked_lambda2_real,tracked_lambda2_imag,tracked_lambda3_real,tracked_lambda3_imag
python,figure2_T230K,566,230.0,30000.0,1.0,10000000000.0,10000.0,-1.7328623391698974,0.17677768741088748,10.981090349134181,-11.320559537921044,58752.580187913634,1.2121139811145728e-05,1.4509609267549513,5.705292032876252e-17,3.3395508580724713e-12,5.684093479482397e-17,True,7,The solution converged.,complex_pair,unstable,physical_ode_state,analytic_sympy_transcribed_physical_ode_jacobian,python_analytic,0.0003164765756370745,0.011678301313889188,0.0003164765756370745,-0.011678301313889188,-0.006809955499056998,0.0,0.0003164765756370745,0.011678301313889188,-0.006809955499056998,0.0,0.0003164765756370745,-0.011678301313889188
python,figure2_T230K,567,230.0,30000.0,1.0,10000000000.0,10000.0,-1.7224947771197705,0.17861997456569745,10.991401245286793,-11.310203390715596,59361.50583066619,1.2247320363782137e-05,1.4509881361895005,1.414529953174978e-17,8.242295734817162e-13,1.3884916865741955e-17,True,7,The solution converged.,complex_pair,unstable,physical_ode_state,analytic_sympy_transcribed_physical_ode_jacobian,python_analytic,0.0003176046468768013,0.01173392190762033,0.0003176046468768013,-0.01173392190762033,-0.0068163961395365106,0.0,0.0003176046468768013,0.01173392190762033,-0.0068163961395365106,0.0,0.0003176046468768013,-0.01173392190762033
python,figure2_T230K,568,230.0,30000.0,1.0,10000000000.0,10000.0,-1.7121272150696427,0.18048146110030763,11.001712145624833,-11.299847242044384,59976.74277388888,1.237481446877185e-05,1.4510153456302919,1.909772529418898e-17,1.1084466677857577e-12,1.8481312611588194e-17,True,7,The solution converged.,complex_pair,unstable,physical_ode_state,analytic_sympy_transcribed_physical_ode_jacobian,python_analytic,0.00031870091983089683,0.01178983266508194,0.00031870091983089683,-0.01178983266508194,-0.00682281472358954,0.0,0.00031870091983089683,0.01178983266508194,-0.00682281472358954,0.0,0.00031870091983089683,-0.01178983266508194
python,figure2_T230K,569,230.0,30000.0,1.0,10000000000.0,10000.0,-1.701759653019515,0.18236234710088997,11.01202305014777,-11.289491091907617,60598.35643456446,1.250363580051432e-05,1.4510425550773245,3.060098114791018e-17,1.8474111129762637e-12,3.0486250293396e-17,True,7,The solution converged.,complex_pair,unstable,physical_ode_state,analytic_sympy_transcribed_physical_ode_jacobian,python_analytic,0.00031976513217439004,0.011846035216489352,0.00031976513217439004,-0.011846035216489352,-0.006829211157028275,0.0,0.00031976513217439004,0.011846035216489352,-0.006829211157028275,0.0,0.00031976513217439004,-0.011846035216489352
python,figure2_T230K,570,230.0,30000.0,1.0,10000000000.0,10000.0,-1.691392090969388,0.18426283473881272,11.022333958855072,-11.279134940305498,61226.41290775249,1.2633798175764819e-05,1.4510697645305974,9.400722820000426e-18,4.54747350886477e-13,7.427682579831916e-18,True,7,The solution converged.,complex_pair,unstable,physical_ode_state,analytic_sympy_transcribed_physical_ode_jacobian,python_analytic,0.000320797020018669,0.011902531200491638,0.000320797020018669,-0.011902531200491638,-0.006835585346997927,0.0,0.000320797020018669,0.011902531200491638,-0.006835585346997927,0.0,0.000320797020018669,-0.011902531200491638
python,figure2_T230K,571,230.0,30000.0,1.0,10000000000.0,10000.0,-1.6810245289192602,0.18618312829237185,11.032644871746207,-11.268778787238231,61860.97897361844,1.2765315555116334e-05,1.45109697399011,5.283870302441086e-17,3.268496584496461e-12,5.283616002731523e-17,True,7,The solution converged.,complex_pair,unstable,physical_ode_state,analytic_sympy_transcribed_physical_ode_jacobian,python_analytic,0.0003217963178944681,0.011959322264205418,0.0003217963178944681,-0.011959322264205418,-0.006841937201988859,0.0,0.0003217963178944681,0.011959322264205418,-0.006841937201988859,0.0,0.0003217963178944681,-0.011959322264205418
python,figure2_T230K,572,230.0,30000.0,1.0,10000000000.0,10000.0,-1.6706569668691325,0.18812343416874727,11.042955788820647,-11.258422632706022,62502.12210453545,1.289820204449699e-05,1.4511241834558612,2.980265908071072e-17,1.8616219676914633e-12,2.9784963602382e-17,True,7,The solution converged.,complex_pair,unstable,physical_ode_state,analytic_sympy_transcribed_physical_ode_jacobian,python_analytic,0.0003227627587344161,0.01201641006324713,0.0003227627587344161,-0.01201641006324713,-0.0068482666318484,0.0,0.0003227627587344161,0.01201641006324713,-0.0068482666318484,0.0,0.0003227627587344161,-0.01201641006324713
python,figure2_T230K,573,230.0,30000.0,1.0,10000000000.0,10000.0,-1.6602894048190047,0.19008396092618976,11.053266710077859,-11.248066476709077,63149.91047225929,1.303247189668309e-05,1.4511513929278506,3.198875572549814e-17,2.0037305148434833e-12,3.172976633807091e-17,True,7,The solution converged.,complex_pair,unstable,physical_ode_state,analytic_sympy_transcribed_physical_ode_jacobian,python_analytic,0.00032369607385542644,0.012073796261769151,0.00032369607385542644,-0.012073796261769151,-0.006854573547792816,0.0,0.00032369607385542644,0.012073796261769151,-0.006854573547792816,0.0,0.00032369607385542644,-0.012073796261769151
python,figure2_T230K,574,230.0,30000.0,1.0,10000000000.0,10000.0,-1.6499218427688778,0.19206491929643799,11.063577635517312,-11.2377103192476,63804.412955178566,1.3168139512827895e-05,1.4511786024060769,3.587285003896748e-17,2.2879476091475226e-12,3.585876749238207e-17,True,7,The solution converged.,complex_pair,unstable,physical_ode_state,analytic_sympy_transcribed_physical_ode_jacobian,python_analytic,0.00032459599294045854,0.0121314825324907,0.00032459599294045854,-0.0121314825324907,-0.006860857862418499,0.0,0.00032459599294045854,0.0121314825324907,-0.006860857862418499,0.0,0.00032459599294045854,-0.0121314825324907
python,figure2_T230K,575,230.0,30000.0,1.0,10000000000.0,10000.0,-1.63955428071875,0.19406652220737003,11.073888565138478,-11.227354160321797,64465.6991456393,1.3305219444006297e-05,1.4512058118905393,7.031328229366976e-17,4.519051799434237e-12,7.010010751383111e-17,True,7,The solution converged.,complex_pair,unstable,physical_ode_state,analytic_sympy_transcribed_physical_ode_jacobian,python_analytic,0.0003254622440201679,0.012189470556733598,0.0003254622440201679,-0.012189470556733598,-0.0068671194897134006,0.0,0.0003254622440201679,0.012189470556733598,-0.0068671194897134006,0.0,0.0003254622440201679,-0.012189470556733598
python,figure2_T230K,576,230.0,30000.0,1.0,10000000000.0,10000.0,-1.6291867186686222,0.19608898480588965,11.084199498940825,-11.21699799993187,65133.83935734553,1.3443726392775577e-05,1.4512330213812374,1.2082936696589652e-17,5.968558980384842e-13,9.163530109192228e-18,True,7,The solution converged.,complex_pair,unstable,physical_ode_state,analytic_sympy_transcribed_physical_ode_jacobian,python_analytic,0.0003262945534541079,0.012247762024456934,0.0003262945534541079,-0.012247762024456934,-0.006873358345068168,0.0,0.0003262945534541079,0.012247762024456934,-0.006873358345068168,0.0,0.0003262945534541079,-0.012247762024456934
python,figure2_T230K,577,230.0,30000.0,1.0,10000000000.0,10000.0,-1.6188191566184953,0.19813252448105212,11.09451043692382,-11.206641838078024,65808.90463283718,1.358367521475241e-05,1.4512602308781701,1.5061822851643574e-17,9.379164112033339e-13,1.4252169031600313e-17,True,7,The solution converged.,complex_pair,unstable,physical_ode_state,analytic_sympy_transcribed_physical_ode_jacobian,python_analytic,0.0003270926459114186,0.012306358634288634,0.0003270926459114186,-0.012306358634288634,-0.00687957434528661,0.0,0.0003270926459114186,0.012306358634288634,-0.00687957434528661,0.0,0.0003270926459114186,-0.012306358634288634
python,figure2_T230K,578,230.0,30000.0,1.0,10000000000.0,10000.0,-1.6084515945683675,0.20019736088743145,11.104821379086937,-11.196285674760468,66490.96675104524,1.3725080920206257e-05,1.4512874403813365,4.792495713747318e-17,3.1548097467748452e-12,4.7447207922631235e-17,True,7,The solution converged.,complex_pair,unstable,physical_ode_state,analytic_sympy_transcribed_physical_ode_jacobian,python_analytic,0.00032785624435136527,0.012365262093561645,0.00032785624435136527,-0.012365262093561645,-0.006885767408596456,0.0,0.00032785624435136527,0.012365262093561645,-0.006885767408596456,0.0,0.00032785624435136527,-0.012365262093561645
python,figure2_T230K,579,230.0,30000.0,1.0,10000000000.0,10000.0,-1.5980840325182397,0.20228371596872938,11.115132325429643,-11.1859295099794,67180.09823492431,1.3867958675669522e-05,1.4513146498907359,8.295559813429038e-17,5.570655048359186e-12,8.292124387160238e-17,True,7,The solution converged.,complex_pair,unstable,physical_ode_state,analytic_sympy_transcribed_physical_ode_jacobian,python_analytic,0.000328585070003378,0.012424474118348364,0.000328585070003378,-0.012424474118348364,-0.006891937454659722,0.0,0.000328585070003378,0.012424474118348364,-0.006891937454659722,0.0,0.000328585070003378,-0.012424474118348364
