curve_id,panel,color_name,pixel_x,pixel_y_median,pixel_y_min,pixel_y_max,pixels_in_column,temperature_K,w_m_s,log_w_ln_m_s,period_s,source_type,direct_digitization,validity
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,197,658.5,658,659,2,210.0,0.01026836867651262,-4.578687111230932,3628.571428571429,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,198,659.0,659,659,1,210.0,0.010504372419852942,-4.55596368755942,3600.0,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,199,659.5,659,660,2,210.0,0.010745800371129823,-4.533240263887908,3571.428571428571,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,200,660.5,660,661,2,210.0,0.010992777197991846,-4.510516840216395,3514.285714285714,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,201,661.0,661,661,1,210.0,0.011245430433394894,-4.487793416544883,3485.714285714286,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,202,661.5,661,662,2,210.0,0.011503890541457134,-4.465069992873371,3457.1428571428573,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,203,662.0,662,662,1,210.0,0.011768290984827581,-4.442346569201859,3428.5714285714284,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,204,662.5,662,663,2,210.0,0.012038768293603053,-4.419623145530346,3400.0,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,205,663.0,663,663,1,210.0,0.012315462135829033,-4.396899721858833,3371.4285714285716,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,206,664.0,664,664,1,210.0,0.01259851538962092,-4.374176298187321,3314.2857142857147,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,207,664.0,663,665,3,210.0,0.012888074216942946,-4.351452874515808,3314.2857142857147,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,208,665.0,665,665,1,210.0,0.013184288139082664,-4.328729450844296,3257.142857142857,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,209,665.5,665,666,2,210.0,0.01348731011386022,-4.306006027172784,3228.5714285714284,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,210,666.0,666,666,1,210.0,0.01379729661461215,-4.283282603501271,3200.0,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,211,666.5,666,667,2,210.0,0.014114407710990423,-4.260559179829759,3171.4285714285716,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,212,667.0,667,667,1,210.0,0.014438807151618658,-4.237835756158247,3142.8571428571427,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,213,667.5,667,668,2,210.0,0.014770662448648013,-4.215112332486735,3114.285714285714,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,214,668.0,668,668,1,210.0,0.015110144964256441,-4.1923889088152215,3085.714285714286,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,215,668.5,668,669,2,210.0,0.015457429999136057,-4.169665485143709,3057.1428571428573,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,216,669.0,669,669,1,210.0,0.015812696883014253,-4.146942061472196,3028.571428571429,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,217,669.5,669,670,2,210.0,0.01617612906725529,-4.124218637800684,3000.0,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,218,670.0,670,670,1,210.0,0.016547914219590208,-4.101495214129172,2971.4285714285716,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,219,670.5,670,671,2,210.0,0.016928244321024022,-4.07877179045766,2942.857142857143,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,220,671.0,671,671,1,210.0,0.01731731576497009,-4.056048366786147,2914.285714285714,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,221,671.5,671,672,2,210.0,0.017715329458662988,-4.033324943114635,2885.714285714286,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,222,672.0,672,672,1,210.0,0.01812249092690231,-4.010601519443123,2857.142857142857,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,223,672.5,672,673,2,210.0,0.0185390104181807,-3.98787809577161,2828.5714285714284,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,224,673.0,673,673,1,210.0,0.01896510301325119,-3.965154672100098,2800.0,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,225,673.5,673,674,2,210.0,0.019400988736189832,-3.942431248428585,2771.4285714285716,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,226,674.0,674,674,1,210.0,0.019846892668010797,-3.9197078247570727,2742.857142857143,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,227,674.5,674,675,2,210.0,0.020303045062892947,-3.8969844010855605,2714.285714285714,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,228,674.5,674,675,2,210.0,0.02076968146707758,-3.874260977414048,2714.285714285714,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,229,675.0,675,675,1,210.0,0.021247042840498893,-3.8515375537425354,2685.714285714286,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,230,675.5,675,676,2,210.0,0.021735375681209958,-3.8288141300710232,2657.1428571428573,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,231,676.0,676,676,1,210.0,0.022234932152668474,-3.8060907063995106,2628.571428571429,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,232,676.5,676,677,2,210.0,0.022745970213947933,-3.7833672827279985,2599.9999999999995,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,233,677.0,677,677,1,210.0,0.02326875375294162,-3.7606438590564863,2571.428571428571,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,234,677.5,677,678,2,210.0,0.023803552722627956,-3.7379204353849738,2542.8571428571427,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,235,678.0,678,678,1,210.0,0.024350643280467845,-3.715197011713461,2514.285714285714,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,236,678.5,678,679,2,210.0,0.0249103079310058,-3.6924735880419486,2485.714285714286,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,237,678.5,678,679,2,210.0,0.02548283567174856,-3.6697501643704364,2485.714285714286,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,238,679.0,679,679,1,210.0,0.02606852214239653,-3.6470267406989243,2457.142857142857,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,239,679.5,679,680,2,210.0,0.026667669777505117,-3.6243033170274117,2428.5714285714284,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,240,680.0,680,680,1,210.0,0.0272805879626547,-3.601579893355899,2400.0,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,241,680.5,680,681,2,210.0,0.027907593194209938,-3.578856469684387,2371.4285714285716,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,242,680.5,680,681,2,210.0,0.02854900924275109,-3.5561330460128744,2371.4285714285716,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,243,681.0,681,681,1,210.0,0.029205167320261315,-3.533409622341362,2342.857142857143,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,244,681.5,681,682,2,210.0,0.029876406251156697,-3.51068619866985,2314.285714285714,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,245,681.5,681,682,2,210.0,0.030563072647247183,-3.487962774998337,2314.285714285714,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,246,682.5,682,683,2,210.0,0.03126552108671851,-3.4652393513268245,2257.1428571428573,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,247,682.5,682,683,2,210.0,0.03198411429722811,-3.442515927655312,2257.1428571428573,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,248,683.0,683,683,1,210.0,0.03271922334320893,-3.4197925039837997,2228.5714285714284,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,249,683.5,683,684,2,210.0,0.03347122781747835,-3.397069080312287,2200.0,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,250,683.5,683,684,2,210.0,0.034240516037250784,-3.374345656640775,2200.0,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,251,684.0,684,684,1,210.0,0.0350274852446556,-3.3516222329692624,2171.4285714285716,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,252,684.5,684,685,2,210.0,0.03583254181186333,-3.3288988092977503,2142.8571428571427,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,253,685.0,685,685,1,210.0,0.03665610145092668,-3.306175385626238,2114.285714285714,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,254,685.0,685,685,1,210.0,0.03749858942844439,-3.283451961954726,2114.285714285714,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,255,685.5,685,686,2,210.0,0.03836044078515866,-3.2607285382832134,2085.714285714286,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,256,686.0,686,686,1,210.0,0.03924210056059991,-3.2380051146117013,2057.142857142857,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,257,686.5,686,687,2,210.0,0.04014402402289467,-3.215281690940188,2028.5714285714287,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,258,686.5,686,687,2,210.0,0.041066676903854966,-3.1925582672686756,2028.5714285714287,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,259,687.0,687,687,1,210.0,0.04201053563947147,-3.1698348435971635,2000.0,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,260,687.5,687,688,2,210.0,0.04297608761593348,-3.147111419925651,1971.4285714285713,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,261,687.5,687,688,2,210.0,0.043963831421303605,-3.1243879962541383,1971.4285714285713,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,262,688.0,688,688,1,210.0,0.04497427710297679,-3.101664572582626,1942.857142857143,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,263,688.0,688,688,1,210.0,0.046007946431056684,-3.078941148911114,1942.857142857143,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,264,688.5,688,689,2,210.0,0.04706537316778524,-3.0562177252396014,1914.2857142857142,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,265,688.5,688,689,2,210.0,0.04814710334316483,-3.0334943015680893,1914.2857142857142,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,266,689.0,689,689,1,210.0,0.04925369553691525,-3.010770877896577,1885.7142857142858,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,267,689.5,689,690,2,210.0,0.05038572116691093,-2.9880474542250637,1857.142857142857,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,268,690.0,690,690,1,210.0,0.051543764784247326,-2.9653240305535515,1828.5714285714287,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,269,690.0,690,690,1,210.0,0.052728424375089615,-2.9426006068820394,1828.5714285714287,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,270,690.5,690,691,2,210.0,0.05394031166945825,-2.919877183210527,1800.0,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,271,691.0,691,691,1,210.0,0.05518005245711168,-2.8971537595390147,1771.4285714285713,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,272,691.0,691,691,1,210.0,0.05644828691068959,-2.8744303358675025,1771.4285714285713,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,273,691.5,691,692,2,210.0,0.057745669916282646,-2.8517069121959895,1742.857142857143,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,274,691.5,691,692,2,210.0,0.05907287141159997,-2.828983488524478,1742.857142857143,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,275,692.0,692,692,1,210.0,0.06043057673190929,-2.8062600648529656,1714.2857142857142,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,276,692.0,692,692,1,210.0,0.06181948696392768,-2.7835366411814526,1714.2857142857142,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,277,692.5,692,693,2,210.0,0.06324031930784588,-2.7608132175099396,1685.7142857142858,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,278,693.0,693,693,1,210.0,0.0646938074476735,-2.738089793838428,1657.1428571428573,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,279,693.0,693,693,1,210.0,0.06618070193009626,-2.715366370166915,1657.1428571428573,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,280,693.5,693,694,2,210.0,0.06770177055203992,-2.6926429464954027,1628.5714285714284,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,281,693.5,693,694,2,210.0,0.06925779875714282,-2.669919522823891,1628.5714285714284,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,282,694.0,694,694,1,210.0,0.07084959004134006,-2.647196099152378,1600.0,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,283,694.0,694,694,1,210.0,0.07247796636776954,-2.624472675480866,1600.0,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,284,694.5,694,695,2,210.0,0.07414376859121449,-2.601749251809354,1571.4285714285713,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,285,694.5,694,695,2,210.0,0.07584785689230075,-2.579025828137841,1571.4285714285713,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,286,695.0,695,695,1,210.0,0.07759111122167334,-2.556302404466328,1542.857142857143,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,287,695.0,695,695,1,210.0,0.07937443175438223,-2.533578980794816,1542.857142857143,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,288,695.5,695,696,2,210.0,0.08119873935471156,-2.510855557123303,1514.2857142857144,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,289,695.5,695,696,2,210.0,0.08306497605169146,-2.488132133451791,1514.2857142857144,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,290,696.0,696,696,1,210.0,0.08497410552553995,-2.465408709780279,1485.7142857142858,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,291,696.5,696,697,2,210.0,0.08692711360528436,-2.442685286108766,1457.142857142857,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,292,696.5,696,697,2,210.0,0.08892500877781956,-2.419961862437254,1457.142857142857,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,293,697.0,697,697,1,210.0,0.09096882270866719,-2.397238438765742,1428.5714285714284,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,294,697.0,697,697,1,210.0,0.09305961077470296,-2.374515015094229,1428.5714285714284,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,295,697.0,697,697,1,210.0,0.0951984526091278,-2.351791591422717,1428.5714285714284,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,296,697.5,697,698,2,210.0,0.09738645265896545,-2.3290681677512044,1400.0,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,297,697.5,697,698,2,210.0,0.09962474075537195,-2.3063447440796914,1400.0,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,298,698.0,698,698,1,210.0,0.10191447269705381,-2.2836213204081792,1371.4285714285716,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,299,698.0,698,698,1,210.0,0.10425683084709522,-2.2608978967366675,1371.4285714285716,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,300,698.5,698,699,2,210.0,0.10665302474350198,-2.2381744730651545,1342.857142857143,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,301,698.5,698,699,2,210.0,0.10910429172377781,-2.2154510493936423,1342.857142857143,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,302,699.0,699,699,1,210.0,0.11161189756385663,-2.1927276257221306,1314.2857142857144,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,303,699.0,699,699,1,210.0,0.11417713713171888,-2.170004202050617,1314.2857142857144,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,304,699.5,699,700,2,210.0,0.11680133505603006,-2.1472807783791055,1285.7142857142856,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,305,699.5,699,700,2,210.0,0.11948584641014826,-2.1245573547075933,1285.7142857142856,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,306,699.5,699,700,2,210.0,0.12223205741185149,-2.1018339310360794,1285.7142857142856,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,307,700.0,700,700,1,210.0,0.12504138613914673,-2.0791105073645677,1257.142857142857,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,308,700.0,700,700,1,210.0,0.12791528326253315,-2.0563870836930556,1257.142857142857,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,309,700.5,700,701,2,210.0,0.13085523279409292,-2.0336636600215425,1228.5714285714284,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,310,700.5,700,701,2,210.0,0.1338627528537995,-2.0109402363500304,1228.5714285714284,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,311,700.5,700,701,2,210.0,0.1369393964534395,-1.9882168126785187,1228.5714285714284,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,312,701.0,701,701,1,210.0,0.14008675229855053,-1.9654933890070057,1200.0,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,313,701.0,701,701,1,210.0,0.14330644560879055,-1.9427699653354937,1200.0,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,314,701.5,701,702,2,210.0,0.14660013895716342,-1.9200465416639818,1171.4285714285716,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,315,701.5,701,702,2,210.0,0.14996953312853178,-1.8973231179924686,1171.4285714285716,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,316,701.5,701,702,2,210.0,0.15341636799786132,-1.8745996943209557,1171.4285714285716,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,317,702.0,702,702,1,210.0,0.15694242342865128,-1.8518762706494438,1142.857142857143,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,318,702.0,702,702,1,210.0,0.1605495201920139,-1.829152846977932,1142.857142857143,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,319,702.5,702,703,2,210.0,0.16423952090687696,-1.8064294233064186,1114.2857142857142,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,320,702.5,702,703,2,210.0,0.1680143310017953,-1.783705999634907,1114.2857142857142,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,321,702.5,702,703,2,210.0,0.17187589969886993,-1.760982575963395,1114.2857142857142,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,322,703.0,703,703,1,210.0,0.17582622102027934,-1.7382591522918818,1085.7142857142858,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,323,703.0,703,703,1,210.0,0.1798673348179445,-1.7155357286203698,1085.7142857142858,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,324,703.5,703,704,2,210.0,0.18400132782686127,-1.6928123049488568,1057.142857142857,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,325,703.5,703,704,2,210.0,0.1882303347426391,-1.670088881277345,1057.142857142857,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,326,703.5,703,704,2,210.0,0.19255653932380853,-1.647365457605832,1057.142857142857,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,327,704.0,704,704,1,210.0,0.19698217551946076,-1.6246420339343202,1028.5714285714284,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,328,704.0,704,704,1,210.0,0.20150952862280716,-1.6019186102628071,1028.5714285714284,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,329,704.0,704,704,1,210.0,0.20614093645124879,-1.579195186591295,1028.5714285714284,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,330,704.5,704,705,2,210.0,0.2108787905535711,-1.556471762919783,1000.0,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,331,704.5,704,705,2,210.0,0.21572553744488218,-1.5337483392482703,1000.0,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,332,705.0,705,705,1,210.0,0.22068367986993437,-1.511024915576758,971.4285714285714,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,333,704.5,704,705,2,210.0,0.2257557780954832,-1.4883014919052462,1000.0,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,334,705.0,705,705,1,210.0,0.23094445123234775,-1.4655780682337332,971.4285714285714,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,335,705.0,705,705,1,210.0,0.2362523785878564,-1.4428546445622212,971.4285714285714,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,336,705.5,705,706,2,210.0,0.24168230104937893,-1.4201312208907082,942.8571428571429,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,337,705.5,705,706,2,210.0,0.24723702249965404,-1.3974077972191952,942.8571428571429,direct_digitized_curve_pixel,True,valid_curve_pixel
equilibrium_linearized_period_red_curve,lower_T210K_slice,red,338,705.5,705,706,2,210.0,0.2529194112646481,-1.3746843735476835,942.8571428571429,direct_digitized_curve_pixel,True,valid_curve_pixel
