backend,schema_version,branch_id,paper_fit_branch,point_index,T_K,p_Pa,F,N_a_m3,N_a_cm3,log_w,w_m_s,table_ii_reference_w_m_s,log_n,log_q,n,q,s,hopf_frequency,eigenvalue_real,eigenvalue_imag,residual_norm,converged,iterations,message,jacobian_coordinate_system,state_coordinate_system,continuation_parameterization,method,method_metadata,source_file,raw_loca_run,loca_continuation_mode,loca_native_hopf_stepper
loca,episode6-hopf-locus-schema-v1,upper_hopf,wa,0,190.0,30000.0,1.0,10000000000.0,10000.0,-3.14793254318819,0.04294081343486639,0.04319757152548583,11.330871641857886,-15.155835786135151,83355.64746045611,2.6176052283912883e-07,1.5756128664906284,0.0015871458949780453,-1.9201620308150705e-11,0.0015871440099809733,3.5874419087705046e-14,True,0,Native LOCA Moore-Spence Hopf continuation row from C++ executable.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,LOCA_MooreSpence_Hopf_bifurcation_parameter_log_w_continued_in_T,native_LOCA_MooreSpence_Hopf_continuation,C++ LOCA::Hopf::MooreSpence::ExtendedGroup over TASK-025 LOCA::LAPACK backend; no Python Hopf corrector.,episodes/006-figure3-hopf-bifurcation/scripts/run_loca_hopf_loci.py,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/raw/native_loca_hopf,nox_loca_native_moore_spence_hopf_continuation,True
loca,episode6-hopf-locus-schema-v1,upper_hopf,wa,1,190.5,30000.0,1.0,10000000000.0,10000.0,-3.101761734745268,0.04496990751723286,0.04521712566542807,11.348600442280684,-15.0733364829555,84846.62062911165,2.842713824758547e-07,1.5744788757507928,0.0016566329150520668,-2.091252353036109e-11,0.0016566308515058971,3.753896480986709e-14,True,0,Native LOCA Moore-Spence Hopf continuation row from C++ executable.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,LOCA_MooreSpence_Hopf_bifurcation_parameter_log_w_continued_in_T,native_LOCA_MooreSpence_Hopf_continuation,C++ LOCA::Hopf::MooreSpence::ExtendedGroup over TASK-025 LOCA::LAPACK backend; no Python Hopf corrector.,episodes/006-figure3-hopf-bifurcation/scripts/run_loca_hopf_loci.py,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/raw/native_loca_hopf,nox_loca_native_moore_spence_hopf_continuation,True
loca,episode6-hopf-locus-schema-v1,upper_hopf,wa,2,191.0,30000.0,1.0,10000000000.0,10000.0,-3.0558867045692177,0.047080955358034346,0.04731945723665355,11.366188637714552,-14.991331970170288,86352.12027599616,3.0856541616299964e-07,1.5733343733463956,0.0017287002872110626,-2.2715355461953683e-11,0.0017286980351925599,3.9223068110980794e-14,True,0,Native LOCA Moore-Spence Hopf continuation row from C++ executable.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,LOCA_MooreSpence_Hopf_bifurcation_parameter_log_w_continued_in_T,native_LOCA_MooreSpence_Hopf_continuation,C++ LOCA::Hopf::MooreSpence::ExtendedGroup over TASK-025 LOCA::LAPACK backend; no Python Hopf corrector.,episodes/006-figure3-hopf-bifurcation/scripts/run_loca_hopf_loci.py,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/raw/native_loca_hopf,nox_loca_native_moore_spence_hopf_continuation,True
loca,episode6-hopf-locus-schema-v1,upper_hopf,wa,3,191.5,30000.0,1.0,10000000000.0,10000.0,-3.010304399207603,0.049276676695930166,0.04950735683606412,11.383638578437838,-14.909817478362774,87872.18359205722,3.3477154989425517e-07,1.572179412347682,0.0018034251093532437,-2.4614114674421927e-11,0.0018034226585384745,4.092061041998765e-14,True,0,Native LOCA Moore-Spence Hopf continuation row from C++ executable.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,LOCA_MooreSpence_Hopf_bifurcation_parameter_log_w_continued_in_T,native_LOCA_MooreSpence_Hopf_continuation,C++ LOCA::Hopf::MooreSpence::ExtendedGroup over TASK-025 LOCA::LAPACK backend; no Python Hopf corrector.,episodes/006-figure3-hopf-bifurcation/scripts/run_loca_hopf_loci.py,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/raw/native_loca_hopf,nox_loca_native_moore_spence_hopf_continuation,True
loca,episode6-hopf-locus-schema-v1,upper_hopf,wa,4,192.0,30000.0,1.0,10000000000.0,10000.0,-2.965011897302794,0.05155985581824846,0.05178367985878251,11.400952507707778,-14.828788381282742,89406.84352314853,3.630270885784524e-07,1.571014044618277,0.0018808860435456712,-2.6613248958100647e-11,0.0018808833831649538,4.264317924198171e-14,True,0,Native LOCA Moore-Spence Hopf continuation row from C++ executable.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,LOCA_MooreSpence_Hopf_bifurcation_parameter_log_w_continued_in_T,native_LOCA_MooreSpence_Hopf_continuation,C++ LOCA::Hopf::MooreSpence::ExtendedGroup over TASK-025 LOCA::LAPACK backend; no Python Hopf corrector.,episodes/006-figure3-hopf-bifurcation/scripts/run_loca_hopf_loci.py,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/raw/native_loca_hopf,nox_loca_native_moore_spence_hopf_continuation,True
loca,episode6-hopf-locus-schema-v1,upper_hopf,wa,5,192.5,30000.0,1.0,10000000000.0,10000.0,-2.9200064015744736,0.053933342040945235,0.05415134662084678,11.418132570363717,-14.748240187309921,90956.12900117037,3.934781935342924e-07,1.56983832086553,0.0019611633201066896,-2.871752401850669e-11,0.0019611604388885084,4.437673983504522e-14,True,0,Native LOCA Moore-Spence Hopf continuation row from C++ executable.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,LOCA_MooreSpence_Hopf_bifurcation_parameter_log_w_continued_in_T,native_LOCA_MooreSpence_Hopf_continuation,C++ LOCA::Hopf::MooreSpence::ExtendedGroup over TASK-025 LOCA::LAPACK backend; no Python Hopf corrector.,episodes/006-figure3-hopf-bifurcation/scripts/run_loca_hopf_loci.py,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/raw/native_loca_hopf,nox_loca_native_moore_spence_hopf_continuation,True
loca,episode6-hopf-locus-schema-v1,upper_hopf,wa,6,193.0,30000.0,1.0,10000000000.0,10000.0,-2.875285231467415,0.056400050140226275,0.05661334240591734,11.435180820805122,-14.668168531571459,92520.06517663875,4.262803828090741e-07,1.5686522906876286,0.0020443387403179265,-3.093248422160466e-11,0.0020443356264439284,4.6134948422909897e-14,True,0,Native LOCA Moore-Spence Hopf continuation row from C++ executable.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,LOCA_MooreSpence_Hopf_bifurcation_parameter_log_w_continued_in_T,native_LOCA_MooreSpence_Hopf_continuation,C++ LOCA::Hopf::MooreSpence::ExtendedGroup over TASK-025 LOCA::LAPACK backend; no Python Hopf corrector.,episodes/006-figure3-hopf-bifurcation/scripts/run_loca_hopf_loci.py,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/raw/native_loca_hopf,nox_loca_native_moore_spence_hopf_continuation,True
loca,episode6-hopf-locus-schema-v1,upper_hopf,wa,7,193.5,30000.0,1.0,10000000000.0,10000.0,-2.830845816436852,0.058962960730936896,0.059172717432431646,11.45209923037182,-14.58856916868681,94098.67365087222,4.615990551360994e-07,1.5674560026176518,0.0021304956777108788,-3.3263850902258765e-11,0.002130492318751064,4.7910396472708305e-14,True,0,Native LOCA Moore-Spence Hopf continuation row from C++ executable.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,LOCA_MooreSpence_Hopf_bifurcation_parameter_log_w_continued_in_T,native_LOCA_MooreSpence_Hopf_continuation,C++ LOCA::Hopf::MooreSpence::ExtendedGroup over TASK-025 LOCA::LAPACK backend; no Python Hopf corrector.,episodes/006-figure3-hopf-bifurcation/scripts/run_loca_hopf_loci.py,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/raw/native_loca_hopf,nox_loca_native_moore_spence_hopf_continuation,True
loca,episode6-hopf-locus-schema-v1,upper_hopf,wa,8,194.0,30000.0,1.0,10000000000.0,10000.0,-2.786685689782648,0.0616251205901756,0.06183258673761164,11.468889694217957,-14.509437966048981,95691.97271223248,4.996100383867937e-07,1.5662495041649425,0.002219719077823812,-3.571822579460232e-11,0.002219715460679177,4.971162413228696e-14,True,0,Native LOCA Moore-Spence Hopf continuation row from C++ executable.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,LOCA_MooreSpence_Hopf_bifurcation_parameter_log_w_continued_in_T,native_LOCA_MooreSpence_Hopf_continuation,C++ LOCA::Hopf::MooreSpence::ExtendedGroup over TASK-025 LOCA::LAPACK backend; no Python Hopf corrector.,episodes/006-figure3-hopf-bifurcation/scripts/run_loca_hopf_loci.py,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/raw/native_loca_hopf,nox_loca_native_moore_spence_hopf_continuation,True
loca,episode6-hopf-locus-schema-v1,upper_hopf,wa,9,194.5,30000.0,1.0,10000000000.0,10000.0,-2.742802483028307,0.0643896429200468,0.0645961299747321,11.485554037683896,-14.430770897638729,97299.97757330604,5.405001633544855e-07,1.5650328418538688,0.0023120954563402123,-3.830257936992751e-11,0.002312091567177242,5.1522460611133216e-14,True,0,Native LOCA Moore-Spence Hopf continuation row from C++ executable.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,LOCA_MooreSpence_Hopf_bifurcation_parameter_log_w_continued_in_T,native_LOCA_MooreSpence_Hopf_continuation,C++ LOCA::Hopf::MooreSpence::ExtendedGroup over TASK-025 LOCA::LAPACK backend; no Python Hopf corrector.,episodes/006-figure3-hopf-bifurcation/scripts/run_loca_hopf_loci.py,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/raw/native_loca_hopf,nox_loca_native_moore_spence_hopf_continuation,True
loca,episode6-hopf-locus-schema-v1,upper_hopf,wa,10,195.0,30000.0,1.0,10000000000.0,10000.0,-2.6991939207688325,0.06725970754750925,0.06746659112002755,11.50209402224467,-14.352564038293744,98922.70061313768,5.844678637528177e-07,1.5638060612603113,0.002407712895536083,-4.1024700536641465e-11,0.002407708719714133,5.33622642363032e-14,True,0,Native LOCA Moore-Spence Hopf continuation row from C++ executable.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,LOCA_MooreSpence_Hopf_bifurcation_parameter_log_w_continued_in_T,native_LOCA_MooreSpence_Hopf_continuation,C++ LOCA::Hopf::MooreSpence::ExtendedGroup over TASK-025 LOCA::LAPACK backend; no Python Hopf corrector.,episodes/006-figure3-hopf-bifurcation/scripts/run_loca_hopf_loci.py,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/raw/native_loca_hopf,nox_loca_native_moore_spence_hopf_continuation,True
loca,episode6-hopf-locus-schema-v1,upper_hopf,wa,11,195.5,30000.0,1.0,10000000000.0,10000.0,-2.655857815975207,0.07023856105562741,0.07044727808561638,11.518511351047096,-14.274813558421446,100560.15162276942,6.317238032963088e-07,1.5625692070459547,0.0025066610389010893,-4.389286191995058e-11,0.002506656560900183,5.522019563057685e-14,True,0,Native LOCA Moore-Spence Hopf continuation row from C++ executable.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,LOCA_MooreSpence_Hopf_bifurcation_parameter_log_w_continued_in_T,native_LOCA_MooreSpence_Hopf_continuation,C++ LOCA::Hopf::MooreSpence::ExtendedGroup over TASK-025 LOCA::LAPACK backend; no Python Hopf corrector.,episodes/006-figure3-hopf-bifurcation/scripts/run_loca_hopf_loci.py,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/raw/native_loca_hopf,nox_loca_native_moore_spence_hopf_continuation,True
loca,episode6-hopf-locus-schema-v1,upper_hopf,wa,12,196.0,30000.0,1.0,10000000000.0,10000.0,-2.6127920656981627,0.07332951684329397,0.07354156223483022,11.534807674096006,-14.197515719095698,102212.33805727768,6.824915307678144e-07,1.5613223229906448,0.0026090310838796874,-4.691638302357394e-11,0.002609026287216198,5.710057685387341e-14,True,0,Native LOCA Moore-Spence Hopf continuation row from C++ executable.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,LOCA_MooreSpence_Hopf_bifurcation_parameter_log_w_continued_in_T,native_LOCA_MooreSpence_Hopf_continuation,C++ LOCA::Hopf::MooreSpence::ExtendedGroup over TASK-025 LOCA::LAPACK backend; no Python Hopf corrector.,episodes/006-figure3-hopf-bifurcation/scripts/run_loca_hopf_loci.py,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/raw/native_loca_hopf,nox_loca_native_moore_spence_hopf_continuation,True
loca,episode6-hopf-locus-schema-v1,upper_hopf,wa,13,196.5,30000.0,1.0,10000000000.0,10000.0,-2.5699946471673405,0.07653595510697514,0.07675287779633934,11.550984593093863,-14.120666867533993,103879.2652923067,7.37008163958628e-07,1.5600654520228636,0.002714915772567387,-5.0105035734587106e-11,0.00271491063970648,5.900350470821834e-14,True,0,Native LOCA Moore-Spence Hopf continuation row from C++ executable.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,LOCA_MooreSpence_Hopf_bifurcation_parameter_log_w_continued_in_T,native_LOCA_MooreSpence_Hopf_continuation,C++ LOCA::Hopf::MooreSpence::ExtendedGroup over TASK-025 LOCA::LAPACK backend; no Python Hopf corrector.,episodes/006-figure3-hopf-bifurcation/scripts/run_loca_hopf_loci.py,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/raw/native_loca_hopf,nox_loca_native_moore_spence_hopf_continuation,True
loca,episode6-hopf-locus-schema-v1,upper_hopf,wa,14,197.0,30000.0,1.0,10000000000.0,10000.0,-2.5274636142239455,0.0798613227419664,0.08008472117349621,11.567043665997677,-14.044263432891963,105560.93688931435,7.955251034141236e-07,1.558798636248575,0.002824409380300918,-5.346972279003659e-11,0.0028244038925634494,6.092394726767848e-14,True,0,Native LOCA Moore-Spence Hopf continuation row from C++ executable.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,LOCA_MooreSpence_Hopf_bifurcation_parameter_log_w_continued_in_T,native_LOCA_MooreSpence_Hopf_continuation,C++ LOCA::Hopf::MooreSpence::ExtendedGroup over TASK-025 LOCA::LAPACK backend; no Python Hopf corrector.,episodes/006-figure3-hopf-bifurcation/scripts/run_loca_hopf_loci.py,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/raw/native_loca_hopf,nox_loca_native_moore_spence_hopf_continuation,True
loca,episode6-hopf-locus-schema-v1,upper_hopf,wa,15,197.5,30000.0,1.0,10000000000.0,10000.0,-2.485197094089483,0.083309133156115,0.08354065014532089,11.58298641129228,-13.968301922377023,107257.35486751661,8.583087768878225e-07,1.5575219169784817,0.002937607701990483,-5.702235518077921e-11,0.0029376018394505275,6.28688521995754e-14,True,0,Native LOCA Moore-Spence Hopf continuation row from C++ executable.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,LOCA_MooreSpence_Hopf_bifurcation_parameter_log_w_continued_in_T,native_LOCA_MooreSpence_Hopf_continuation,C++ LOCA::Hopf::MooreSpence::ExtendedGroup over TASK-025 LOCA::LAPACK backend; no Python Hopf corrector.,episodes/006-figure3-hopf-bifurcation/scripts/run_loca_hopf_loci.py,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/raw/native_loca_hopf,nox_loca_native_moore_spence_hopf_continuation,True
loca,episode6-hopf-locus-schema-v1,upper_hopf,wa,16,198.0,30000.0,1.0,10000000000.0,10000.0,-2.4431932844343165,0.08688296599153428,0.08712428295561428,11.59881431201754,-13.892778917644435,108968.51998458964,9.25641415438402e-07,1.5562353347538405,0.003054608036077603,-6.077573261819257e-11,0.003054601777449849,6.48453331468096e-14,True,0,Native LOCA Moore-Spence Hopf continuation row from C++ executable.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,LOCA_MooreSpence_Hopf_bifurcation_parameter_log_w_continued_in_T,native_LOCA_MooreSpence_Hopf_continuation,C++ LOCA::Hopf::MooreSpence::ExtendedGroup over TASK-025 LOCA::LAPACK backend; no Python Hopf corrector.,episodes/006-figure3-hopf-bifurcation/scripts/run_loca_hopf_loci.py,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/raw/native_loca_hopf,nox_loca_native_moore_spence_hopf_continuation,True
loca,episode6-hopf-locus-schema-v1,upper_hopf,wa,17,198.5,30000.0,1.0,10000000000.0,10000.0,-2.4014504507221766,0.09058646674897512,0.09083929728671371,11.614528819575124,-13.817691071451032,110694.43202727167,9.978218621057911e-07,1.5549389293709595,0.0031755091659950415,-6.474362371092571e-11,0.003175502488508963,6.684626079418518e-14,True,0,Native LOCA Moore-Spence Hopf continuation row from C++ executable.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,LOCA_MooreSpence_Hopf_bifurcation_parameter_log_w_continued_in_T,native_LOCA_MooreSpence_Hopf_continuation,C++ LOCA::Hopf::MooreSpence::ExtendedGroup over TASK-025 LOCA::LAPACK backend; no Python Hopf corrector.,episodes/006-figure3-hopf-bifurcation/scripts/run_loca_hopf_loci.py,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/raw/native_loca_hopf,nox_loca_native_moore_spence_hopf_continuation,True
loca,episode6-hopf-locus-schema-v1,upper_hopf,wa,18,199.0,30000.0,1.0,10000000000.0,10000.0,-2.35996692380774,0.09442334630940806,0.09468942911445459,11.630131357339554,-13.743035104542715,112435.09011316046,1.075166414109519e-06,1.553632739904484,0.0033004113389767595,-6.894144285942046e-11,0.0033004042182532656,6.886938673236455e-14,True,0,Native LOCA Moore-Spence Hopf continuation row from C++ executable.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,LOCA_MooreSpence_Hopf_bifurcation_parameter_log_w_continued_in_T,native_LOCA_MooreSpence_Hopf_continuation,C++ LOCA::Hopf::MooreSpence::ExtendedGroup over TASK-025 LOCA::LAPACK backend; no Python Hopf corrector.,episodes/006-figure3-hopf-bifurcation/scripts/run_loca_hopf_loci.py,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/raw/native_loca_hopf,nox_loca_native_moore_spence_hopf_continuation,True
loca,episode6-hopf-locus-schema-v1,upper_hopf,wa,19,199.5,30000.0,1.0,10000000000.0,10000.0,-2.318741097789104,0.09839738034493832,0.09867847144097296,11.645623324073142,-13.66880780277718,114190.49300239507,1.158009699490645e-06,1.5523168047294935,0.0034294162420831363,-7.338561304318959e-11,0.00342940865198818,7.091138219655479e-14,True,0,Native LOCA Moore-Spence Hopf continuation row from C++ executable.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,LOCA_MooreSpence_Hopf_bifurcation_parameter_log_w_continued_in_T,native_LOCA_MooreSpence_Hopf_continuation,C++ LOCA::Hopf::MooreSpence::ExtendedGroup over TASK-025 LOCA::LAPACK backend; no Python Hopf corrector.,episodes/006-figure3-hopf-bifurcation/scripts/run_loca_hopf_loci.py,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/raw/native_loca_hopf,nox_loca_native_moore_spence_hopf_continuation,True
loca,episode6-hopf-locus-schema-v1,upper_hopf,wa,20,200.0,30000.0,1.0,10000000000.0,10000.0,-2.277771428070731,0.10251240861515745,0.1028102729020545,11.661006097191057,-13.595006014436379,115960.63942323074,1.2467055891669823e-06,1.550991161542589,0.0035626269752984537,-7.809416175254096e-11,0.0035626188877821495,7.299155900513314e-14,True,0,Native LOCA Moore-Spence Hopf continuation row from C++ executable.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,LOCA_MooreSpence_Hopf_bifurcation_parameter_log_w_continued_in_T,native_LOCA_MooreSpence_Hopf_continuation,C++ LOCA::Hopf::MooreSpence::ExtendedGroup over TASK-025 LOCA::LAPACK backend; no Python Hopf corrector.,episodes/006-figure3-hopf-bifurcation/scripts/run_loca_hopf_loci.py,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/raw/native_loca_hopf,nox_loca_native_moore_spence_hopf_continuation,True
loca,episode6-hopf-locus-schema-v1,upper_hopf,wa,21,200.5,30000.0,1.0,10000000000.0,10000.0,-2.237056429641578,0.1067723341405361,0.10708873624579374,11.676281035873092,-13.521626647733116,117745.52841025102,1.3416281453249082e-06,1.549655847381976,0.0037001480215126774,-8.308670483396507e-11,0.0037001394064392567,7.510713159276483e-14,True,0,Native LOCA Moore-Spence Hopf continuation row from C++ executable.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,LOCA_MooreSpence_Hopf_bifurcation_parameter_log_w_continued_in_T,native_LOCA_MooreSpence_Hopf_continuation,C++ LOCA::Hopf::MooreSpence::ExtendedGroup over TASK-025 LOCA::LAPACK backend; no Python Hopf corrector.,episodes/006-figure3-hopf-bifurcation/scripts/run_loca_hopf_loci.py,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/raw/native_loca_hopf,nox_loca_native_moore_spence_hopf_continuation,True
loca,episode6-hopf-locus-schema-v1,upper_hopf,wa,22,201.0,30000.0,1.0,10000000000.0,10000.0,-2.1965946755491172,0.1111811222463216,0.11151781667945866,11.691449484043632,-13.448666668491304,119545.15965682926,1.4431726070925575e-06,1.5483108986466354,0.0038420852132441665,-8.838430798330764e-11,0.0038420760382031553,7.722454343847886e-14,True,0,Native LOCA Moore-Spence Hopf continuation row from C++ executable.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,LOCA_MooreSpence_Hopf_bifurcation_parameter_log_w_continued_in_T,native_LOCA_MooreSpence_Hopf_continuation,C++ LOCA::Hopf::MooreSpence::ExtendedGroup over TASK-025 LOCA::LAPACK backend; no Python Hopf corrector.,episodes/006-figure3-hopf-bifurcation/scripts/run_loca_hopf_loci.py,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/raw/native_loca_hopf,nox_loca_native_moore_spence_hopf_continuation,True
loca,episode6-hopf-locus-schema-v1,upper_hopf,wa,23,201.5,30000.0,1.0,10000000000.0,10000.0,-2.156384795545135,0.1157427994709518,0.11610152008151065,11.706512773245807,-13.37612309797459,121359.5338842461,1.5517564144481859e-06,1.5469563511146864,0.003988545695926178,-9.40106081902866e-11,0.003988535926038787,7.938661726821127e-14,True,0,Native LOCA Moore-Spence Hopf continuation row from C++ executable.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,LOCA_MooreSpence_Hopf_bifurcation_parameter_log_w_continued_in_T,native_LOCA_MooreSpence_Hopf_continuation,C++ LOCA::Hopf::MooreSpence::ExtendedGroup over TASK-025 LOCA::LAPACK backend; no Python Hopf corrector.,episodes/006-figure3-hopf-bifurcation/scripts/run_loca_hopf_loci.py,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/raw/native_loca_hopf,nox_loca_native_moore_spence_hopf_continuation,True
loca,episode6-hopf-locus-schema-v1,upper_hopf,wa,24,202.0,30000.0,1.0,10000000000.0,10000.0,-2.116425474919991,0.1204614523283089,0.12084390107587739,11.721472225393422,-13.303993010880973,123188.6532249754,1.667820271252449e-06,1.5455922399609023,0.0041396378875783275,-9.999081803432203e-11,0.004139627485254719,8.158696447402377e-14,True,0,Native LOCA Moore-Spence Hopf continuation row from C++ executable.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,LOCA_MooreSpence_Hopf_bifurcation_parameter_log_w_continued_in_T,native_LOCA_MooreSpence_Hopf_continuation,C++ LOCA::Hopf::MooreSpence::ExtendedGroup over TASK-025 LOCA::LAPACK backend; no Python Hopf corrector.,episodes/006-figure3-hopf-bifurcation/scripts/run_loca_hopf_loci.py,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/raw/native_loca_hopf,nox_loca_native_moore_spence_hopf_continuation,True
loca,episode6-hopf-locus-schema-v1,upper_hopf,wa,25,202.5,30000.0,1.0,10000000000.0,10000.0,-2.0767154534804386,0.12534122591958105,0.12574906096566876,11.73632915544883,-13.232273533455876,125032.52162543984,1.7918292483761355e-06,1.5442185997735494,0.004295471434631299,-1.0635270387884116e-10,0.00429546035933762,8.381268777412712e-14,True,0,Native LOCA Moore-Spence Hopf continuation row from C++ executable.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,LOCA_MooreSpence_Hopf_bifurcation_parameter_log_w_continued_in_T,native_LOCA_MooreSpence_Hopf_continuation,C++ LOCA::Hopf::MooreSpence::ExtendedGroup over TASK-025 LOCA::LAPACK backend; no Python Hopf corrector.,episodes/006-figure3-hopf-bifurcation/scripts/run_loca_hopf_loci.py,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/raw/native_loca_hopf,nox_loca_native_moore_spence_hopf_continuation,True
loca,episode6-hopf-locus-schema-v1,upper_hopf,wa,26,203.0,30000.0,1.0,10000000000.0,10000.0,-2.037253524687254,0.1303863223835946,0.13082114552368268,11.751084874011271,-13.160961841740223,126891.14526612959,1.9242739277968157e-06,1.5428354645705158,0.00445615716377262,-1.1312651303999749e-10,0.004456145371750008,8.60467093439146e-14,True,0,Native LOCA Moore-Spence Hopf continuation row from C++ executable.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,LOCA_MooreSpence_Hopf_bifurcation_parameter_log_w_continued_in_T,native_LOCA_MooreSpence_Hopf_continuation,C++ LOCA::Hopf::MooreSpence::ExtendedGroup over TASK-025 LOCA::LAPACK backend; no Python Hopf corrector.,episodes/006-figure3-hopf-bifurcation/scripts/run_loca_hopf_loci.py,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/raw/native_loca_hopf,nox_loca_native_moore_spence_hopf_continuation,True
loca,episode6-hopf-locus-schema-v1,upper_hopf,wa,27,203.5,30000.0,1.0,10000000000.0,10000.0,-1.9980385349333256,0.13560099917804644,0.13606434263716427,11.765740689836955,-13.090055159932977,128764.5330014517,2.0656715885766467e-06,1.5414428678148104,0.004621807029525014,-1.2034507510536377e-10,0.00462179447349966,8.83453331148869e-14,True,0,Native LOCA Moore-Spence Hopf continuation row from C++ executable.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,LOCA_MooreSpence_Hopf_bifurcation_parameter_log_w_continued_in_T,native_LOCA_MooreSpence_Hopf_continuation,C++ LOCA::Hopf::MooreSpence::ExtendedGroup over TASK-025 LOCA::LAPACK backend; no Python Hopf corrector.,episodes/006-figure3-hopf-bifurcation/scripts/run_loca_hopf_loci.py,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/raw/native_loca_hopf,nox_loca_native_moore_spence_hopf_continuation,True
loca,episode6-hopf-locus-schema-v1,upper_hopf,wa,28,204.0,30000.0,1.0,10000000000.0,10000.0,-1.9590693829455044,0.14098956718383293,0.1414828798044634,11.780297912307937,-13.019550758852077,130652.69682140957,2.2165674356206217e-06,1.5400408424294971,0.004792534057422603,-1.280450821734098e-10,0.004792520686278317,9.067432022611909e-14,True,0,Native LOCA Moore-Spence Hopf continuation row from C++ executable.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,LOCA_MooreSpence_Hopf_bifurcation_parameter_log_w_continued_in_T,native_LOCA_MooreSpence_Hopf_continuation,C++ LOCA::Hopf::MooreSpence::ExtendedGroup over TASK-025 LOCA::LAPACK backend; no Python Hopf corrector.,episodes/006-figure3-hopf-bifurcation/scripts/run_loca_hopf_loci.py,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/raw/native_loca_hopf,nox_loca_native_moore_spence_hopf_continuation,True
