comparison,reference,variable,T_K,log_w,w_m_s,loca_value,reference_value,signed_diff,abs_diff,rel_diff,loca_residual_norm,reference_residual_norm,reference_converged
loca_vs_python_continuation,python_continuation_interpolated_on_loca_log_w,q,230.0,0.5134032441467058,1.6709682421671808,0.0001142943725816,0.00011429437265707581,-7.547581266573178e-14,7.547581266573178e-14,6.603633312042959e-10,7.131553652594895e-17,,True
loca_vs_python_continuation,python_continuation_interpolated_on_loca_log_w,q,230.0,0.573317889617786,1.774143709986314,0.0001213438003619,0.00012134380044188233,-7.998232610072209e-14,7.998232610072209e-14,6.591381332170296e-10,2.4542404797560476e-17,,True
loca_vs_python_continuation,python_continuation_interpolated_on_loca_log_w,q,230.0,0.6332325350888652,1.883689841766055,0.0001288280275975,0.00012882802772476361,-1.272636239012942e-13,1.272636239012942e-13,9.878566500543523e-10,1.8006117875547204e-17,,True
loca_vs_python_continuation,python_continuation_interpolated_on_loca_log_w,q,230.0,0.6931471805599454,2.0,0.0001367738725202,0.00013677387252019994,5.421010862427522e-20,5.421010862427522e-20,3.9634842258538074e-16,6.15150254610329e-17,,True
loca_vs_python_continuation,python_continuation_interpolated_on_loca_log_w,s,230.0,-5.298317366548036,0.005,1.4416038457752174,1.4416038457752167,6.661338147750939e-16,6.661338147750939e-16,4.620782725623785e-16,2.0184180081780638e-17,,True
loca_vs_python_continuation,python_continuation_interpolated_on_loca_log_w,s,230.0,-5.238402721076956,0.0053087295892748,1.4417610822633602,1.4417610778211656,4.442194612153116e-09,4.442194612153116e-09,3.081089278106676e-09,1.2806002887503944e-11,,True
loca_vs_python_continuation,python_continuation_interpolated_on_loca_log_w,s,230.0,-5.178488075605877,0.0056365219704085,1.441918310076161,1.441918310079174,-3.01292324422775e-12,3.01292324422775e-12,2.0895242283609768e-12,4.707361290664542e-17,,True
loca_vs_python_continuation,python_continuation_interpolated_on_loca_log_w,s,230.0,-5.118573430134797,0.0059845541929811,1.4420755425536276,1.4420755425566476,-3.020028671585351e-12,3.020028671585351e-12,2.09422362592126e-12,1.4107532874335512e-17,,True
loca_vs_python_continuation,python_continuation_interpolated_on_loca_log_w,s,230.0,-5.058658784663717,0.0063540759845796,1.4422327752488813,1.4422327752534148,-4.533484698754364e-12,4.533484698754364e-12,3.1433793327556195e-12,1.7368227348576058e-17,,True
loca_vs_python_continuation,python_continuation_interpolated_on_loca_log_w,s,230.0,-4.998744139192637,0.0067464142383678,1.4423900081617516,1.4423900081617516,0.0,0.0,0.0,7.240904457011713e-17,,True
loca_vs_python_continuation,python_continuation_interpolated_on_loca_log_w,s,230.0,-4.938829493721557,0.0071629777777457,1.4425472412920652,1.4425472412965916,-4.526379271396763e-12,4.526379271396763e-12,3.137768484676009e-12,1.2552632380646953e-17,,True
loca_vs_python_continuation,python_continuation_interpolated_on_loca_log_w,s,230.0,-4.878914848250478,0.0076052624152074,1.4427044746396531,1.4427044746426685,-3.015365734881925e-12,3.015365734881925e-12,2.090078590508826e-12,1.6369439391787956e-17,,True
loca_vs_python_continuation,python_continuation_interpolated_on_loca_log_w,s,230.0,-4.819000202779398,0.0080748563235624,1.442861708204347,1.4428617082073592,-3.0122571104129747e-12,3.0122571104129747e-12,2.0876963421223955e-12,7.626417691009449e-17,,True
loca_vs_python_continuation,python_continuation_interpolated_on_loca_log_w,s,230.0,-4.7590855573083175,0.0085734457388078,1.443018941985977,1.4430189419904929,-4.515943174965287e-12,4.515943174965287e-12,3.129510669302801e-12,2.5485786647855045e-17,,True
loca_vs_python_continuation,python_continuation_interpolated_on_loca_log_w,s,230.0,-4.699170911837238,0.0091028210151304,1.443176175984376,1.4431761759843758,2.220446049250313e-16,2.220446049250313e-16,1.5385828052044784e-16,5.4396136509891124e-17,,True
loca_vs_python_continuation,python_continuation_interpolated_on_loca_log_w,s,230.0,-4.639256266366158,0.0096648830537792,1.443333410199375,1.4433334102038842,-4.509059792212611e-12,4.509059792212611e-12,3.124059735841398e-12,7.510035647171049e-17,,True
loca_vs_python_continuation,python_continuation_interpolated_on_loca_log_w,s,230.0,-4.579341620895079,0.0102616501288958,1.443490644630807,1.4434906446338105,-3.0035973708208985e-12,3.0035973708208985e-12,2.0807875561832e-12,1.798400571133728e-17,,True
loca_vs_python_continuation,python_continuation_interpolated_on_loca_log_w,s,230.0,-4.519426975423999,0.0108952651348111,1.443647879278503,1.4436478792815042,-3.001154880166723e-12,3.001154880166723e-12,2.078869039492083e-12,7.414225666972674e-19,,True
loca_vs_python_continuation,python_continuation_interpolated_on_loca_log_w,s,230.0,-4.459512329952919,0.0115680032808334,1.443805114142296,1.4438051141467945,-4.498401651176209e-12,4.498401651176209e-12,3.1156570974154673e-12,4.4375350879566547e-17,,True
loca_vs_python_continuation,python_continuation_interpolated_on_loca_log_w,s,230.0,-4.399597684481839,0.0122822802611579,1.4439623492220184,1.4439623492220182,2.220446049250313e-16,2.220446049250313e-16,1.5377451153395034e-16,2.7444278320855254e-17,,True
loca_vs_python_continuation,python_continuation_interpolated_on_loca_log_w,s,230.0,-4.339683039010759,0.0130406609292351,1.4441195845175028,1.444119584521994,-4.491296223818608e-12,4.491296223818608e-12,3.1100583857154976e-12,1.820392036187504e-17,,True
loca_vs_python_continuation,python_continuation_interpolated_on_loca_log_w,s,230.0,-4.27976839353968,0.0138458685077463,1.444276820028582,1.444276820031574,-2.992051051364797e-12,2.992051051364797e-12,2.071660369997066e-12,3.685232057255598e-17,,True
loca_vs_python_continuation,python_continuation_interpolated_on_loca_log_w,s,230.0,-4.2198537480686,0.0147007943672565,1.4444340557550894,1.4444340557580788,-2.9893865161056965e-12,2.9893865161056965e-12,2.069590165219958e-12,1.5062469601099797e-17,,True
loca_vs_python_continuation,python_continuation_interpolated_on_loca_log_w,s,230.0,-4.159939102597519,0.01560850840866,1.444591291696858,1.4445912917013393,-4.481304216596982e-12,4.481304216596982e-12,3.1021260077784445e-12,7.603792453557533e-17,,True
loca_vs_python_continuation,python_continuation_interpolated_on_loca_log_w,s,230.0,-4.10002445712644,0.0165722700866999,1.444748527853721,1.444748527853721,0.0,0.0,0.0,2.6906393784400466e-17,,True
loca_vs_python_continuation,python_continuation_interpolated_on_loca_log_w,s,230.0,-4.04010981165536,0.0175955401141438,1.444905764225513,1.4449057642299867,-4.473754700029531e-12,4.473754700029531e-12,3.096225934439168e-12,2.1393629783208128e-17,,True
loca_vs_python_continuation,python_continuation_interpolated_on_loca_log_w,s,230.0,-3.98019516618428,0.0186819928886457,1.4450630008120666,1.4450630008150471,-2.9805047319086952e-12,2.9805047319086952e-12,2.0625431072746484e-12,1.1896731257245849e-17,,True
loca_vs_python_continuation,python_continuation_interpolated_on_loca_log_w,s,230.0,-3.920280520713201,0.0198355296869153,1.4452202376132164,1.445220237616194,-2.97761815204467e-12,2.97761815204467e-12,2.0603213783914876e-12,4.900123098495824e-17,,True
loca_vs_python_continuation,python_continuation_interpolated_on_loca_log_w,s,230.0,-3.860365875242121,0.0210602926735736,1.4453774746287962,1.44537747463326,-4.463762692807904e-12,4.463762692807904e-12,3.088302378546828e-12,2.5152960672917528e-17,,True
loca_vs_python_continuation,python_continuation_interpolated_on_loca_log_w,s,230.0,-3.800451229771041,0.0223606797749978,1.4455347118586406,1.4455347118586404,2.220446049250313e-16,2.220446049250313e-16,1.536072451968522e-16,2.884252135351471e-17,,True
loca_vs_python_continuation,python_continuation_interpolated_on_loca_log_w,s,230.0,-3.740536584299961,0.0237413604715664,1.4456919493025842,1.4456919493070406,-4.456435220845378e-12,4.456435220845378e-12,3.082562106665579e-12,7.661160396596242e-17,,True
loca_vs_python_continuation,python_continuation_interpolated_on_loca_log_w,s,230.0,-3.680621938828881,0.0252072925650091,1.4458491869604613,1.4458491869634302,-2.9689584124525936e-12,2.9689584124525936e-12,2.0534357519597146e-12,6.775864181050913e-17,,True
loca_vs_python_continuation,python_continuation_interpolated_on_loca_log_w,s,230.0,-3.6207072933578015,0.0267637399810746,1.446006424832107,1.4460064248350735,-2.9665159217984183e-12,2.9665159217984183e-12,2.0515233340936012e-12,5.4155383476259757e-17,,True
loca_vs_python_continuation,python_continuation_interpolated_on_loca_log_w,s,230.0,-3.5607926478867213,0.0284162916714381,1.4461636629173562,1.4461636629218027,-4.446443213623752e-12,4.446443213623752e-12,3.0746473083414635e-12,2.5310239589921248e-17,,True
loca_vs_python_continuation,python_continuation_interpolated_on_loca_log_w,s,230.0,-3.500878002415642,0.0301708816827258,1.4463209012160445,1.446320901216044,4.440892098500626e-16,4.440892098500626e-16,3.070474951144516e-16,8.706361942326088e-18,,True
loca_vs_python_continuation,python_continuation_interpolated_on_loca_log_w,s,230.0,-3.440963356944562,0.0320338104647196,1.4464781397280069,1.446478139732446,-4.439115741661226e-12,4.439115741661226e-12,3.068913120582884e-12,1.2983145335439073e-17,,True
loca_vs_python_continuation,python_continuation_interpolated_on_loca_log_w,s,230.0,-3.381048711473482,0.0340117674942562,1.4466353784530788,1.4466353784560362,-2.957412092996492e-12,2.957412092996492e-12,2.044338288030033e-12,8.603353552820168e-18,,True
loca_vs_python_continuation,python_continuation_interpolated_on_loca_log_w,s,230.0,-3.3211340660024025,0.0361118552960592,1.4467926173910963,1.4467926173940513,-2.9549696023423166e-12,2.9549696023423166e-12,2.0424278965874036e-12,7.102555672803039e-17,,True
loca_vs_python_continuation,python_continuation_interpolated_on_loca_log_w,s,230.0,-3.2612194205313227,0.0383416149467605,1.4469498565418957,1.446949856546325,-4.4293457790445245e-12,4.4293457790445245e-12,3.0611605226021986e-12,7.77511663264865e-17,,True
loca_vs_python_continuation,python_continuation_interpolated_on_loca_log_w,s,230.0,-3.2013047750602426,0.0407090531536904,1.4471070959053125,1.447107095905312,4.440892098500626e-16,4.440892098500626e-16,3.068806801560459e-16,3.542121985024471e-18,,True
loca_vs_python_continuation,python_continuation_interpolated_on_loca_log_w,s,230.0,-3.141390129589163,0.0432226710056721,1.447264335481183,1.4472643354856052,-4.4222403516869235e-12,4.4222403516869235e-12,3.055585799537522e-12,7.656872815683993e-17,,True
loca_vs_python_continuation,python_continuation_interpolated_on_loca_log_w,s,230.0,-3.081475484118083,0.0458914944990611,1.4474215752693438,1.4474215752722899,-2.9460878181453154e-12,2.9460878181453154e-12,2.0354041064995837e-12,6.085956233434612e-17,,True
loca_vs_python_continuation,python_continuation_interpolated_on_loca_log_w,s,230.0,-3.0215608386470034,0.0487251069486424,1.4475788152696316,1.447578815272575,-2.943423282886215e-12,2.943423282886215e-12,2.0333423312304944e-12,7.347248548056731e-17,,True
loca_vs_python_continuation,python_continuation_interpolated_on_loca_log_w,s,230.0,-2.9616461931759237,0.0517336833997683,1.447736055481883,1.4477360554862955,-4.412470389070222e-12,4.412470389070222e-12,3.047841747360551e-12,5.3792341516324155e-17,,True
loca_vs_python_continuation,python_continuation_interpolated_on_loca_log_w,s,230.0,-2.9017315477048435,0.0549280271653059,1.4478932959059354,1.4478932959059352,2.220446049250313e-16,2.220446049250313e-16,1.533570226154682e-16,2.636054268072114e-17,,True
loca_vs_python_continuation,python_continuation_interpolated_on_loca_log_w,s,230.0,-2.841816902233764,0.0583196086185909,1.4480505365416256,1.4480505365460312,-4.405587006317546e-12,4.405587006317546e-12,3.042426279421153e-12,5.140435587624367e-17,,True
loca_vs_python_continuation,python_continuation_interpolated_on_loca_log_w,s,230.0,-2.781902256762684,0.0619206063816889,1.448207777388791,1.4482077773917261,-2.935207632503989e-12,2.935207632503989e-12,2.0267862652901937e-12,4.4348397129163226e-17,,True
loca_vs_python_continuation,python_continuation_interpolated_on_loca_log_w,s,230.0,-2.7219876112916044,0.0657439510568631,1.4483650184472692,1.4483650184502015,-2.9323210526399635e-12,2.9323210526399635e-12,2.024573236225799e-12,2.5498759855665882e-17,,True
loca_vs_python_continuation,python_continuation_interpolated_on_loca_log_w,s,230.0,-2.662072965820524,0.0698033716582819,1.4485222597168976,1.4485222597212932,-4.39559499909592e-12,4.39559499909592e-12,3.0345374188047798e-12,5.3956754604645044e-17,,True
loca_vs_python_continuation,python_continuation_interpolated_on_loca_log_w,s,230.0,-2.6021583203494445,0.0741134449106948,1.4486795011975149,1.4486795011975144,4.440892098500626e-16,4.440892098500626e-16,3.0654759005215945e-16,6.603784062955213e-17,,True
loca_vs_python_continuation,python_continuation_interpolated_on_loca_log_w,s,230.0,-2.542243674878365,0.0786896475921,1.4488367428889577,1.4488367428933464,-4.388711616343244e-12,4.388711616343244e-12,3.0291277729324616e-12,2.016960717326269e-17,,True
loca_vs_python_continuation,python_continuation_interpolated_on_loca_log_w,s,230.0,-2.482329029407285,0.083548412108359,1.4489939847910651,1.448993984793989,-2.9238833576528123e-12,2.9238833576528123e-12,2.017871287483996e-12,4.566365536378055e-17,,True
loca_vs_python_continuation,python_continuation_interpolated_on_loca_log_w,s,230.0,-2.4224143839362053,0.0887071854993156,1.449151226903676,1.4491512269065971,-2.921218822393712e-12,2.921218822393712e-12,2.0158136488138894e-12,3.34241910079918e-17,,True
loca_vs_python_continuation,python_continuation_interpolated_on_loca_log_w,s,230.0,-2.362499738465125,0.0941844920883028,1.449308469226628,1.4493084692310068,-4.378719609121617e-12,4.378719609121617e-12,3.0212475136124308e-12,3.0396468569501814e-17,,True
loca_vs_python_continuation,python_continuation_interpolated_on_loca_log_w,s,230.0,-2.302585092994045,0.1,1.4494657117597602,1.44946571175976,2.220446049250313e-16,2.220446049250313e-16,1.53190657166669e-16,4.1582028777531986e-17,,True
loca_vs_python_continuation,python_continuation_interpolated_on_loca_log_w,s,230.0,-2.2426704475229657,0.1061745917854978,1.4496229545029111,1.4496229545072832,-4.3720582709738665e-12,4.3720582709738665e-12,3.0159968544785488e-12,7.639347290042642e-17,,True
loca_vs_python_continuation,python_continuation_interpolated_on_loca_log_w,s,230.0,-2.182755802051886,0.1127304394081711,1.4497801974559208,1.4497801974588336,-2.9127811274065607e-12,2.9127811274065607e-12,2.0091191288942053e-12,4.20880996562153e-17,,True
loca_vs_python_continuation,python_continuation_interpolated_on_loca_log_w,s,230.0,-2.122841156580806,0.1196910838596237,1.4499374406186276,1.4499374406215375,-2.9098945475425353e-12,2.9098945475425353e-12,2.0069104128348912e-12,2.2489959416787618e-17,,True
loca_vs_python_continuation,python_continuation_interpolated_on_loca_log_w,s,230.0,-2.062926511109726,0.1270815196915934,1.4500946839908713,1.4500946839952331,-4.361844219147315e-12,4.361844219147315e-12,3.007972008510345e-12,2.487585834613111e-17,,True
loca_vs_python_continuation,python_continuation_interpolated_on_loca_log_w,s,230.0,-2.0030118656386464,0.1349282847673563,1.4502519275724912,1.450251927572491,2.220446049250313e-16,2.220446049250313e-16,1.5310760889433973e-16,8.741057860683911e-18,,True
loca_vs_python_continuation,python_continuation_interpolated_on_loca_log_w,s,230.0,-1.9430972201675667,0.1432595555549146,1.4504091713633274,1.4504091713676823,-4.354960836394639e-12,4.354960836394639e-12,3.0025739786849746e-12,1.823889301256731e-17,,True
loca_vs_python_continuation,python_continuation_interpolated_on_loca_log_w,s,230.0,-1.883182574696487,0.1521052483041491,1.4505664153632196,1.4505664153661209,-2.901234807950459e-12,2.901234807950459e-12,2.0000703016539866e-12,5.628162793416741e-17,,True
loca_vs_python_continuation,python_continuation_interpolated_on_loca_log_w,s,230.0,-1.8232679292254068,0.1614971264712483,1.450723659572008,1.4507236595749067,-2.8985702726913587e-12,2.8985702726913587e-12,1.998016819785446e-12,2.0157790444688092e-17,,True
loca_vs_python_continuation,python_continuation_interpolated_on_loca_log_w,s,230.0,-1.763353283754327,0.1714689147761571,1.4508809039895327,1.4508809039938781,-4.345412918382863e-12,4.345412918382863e-12,2.9950169627438957e-12,8.887075481178028e-18,,True
loca_vs_python_continuation,python_continuation_interpolated_on_loca_log_w,s,230.0,-1.7034386382832474,0.182056420302608,1.4510381486156343,1.4510381486156343,0.0,0.0,0.0,3.9788084790199307e-17,,True
loca_vs_python_continuation,python_continuation_interpolated_on_loca_log_w,s,230.0,-1.6435239928121677,0.1932976610755843,1.4511953934501536,1.451195393454492,-4.338529535630187e-12,4.338529535630187e-12,2.9896246606065583e-12,7.307511943470581e-17,,True
loca_vs_python_continuation,python_continuation_interpolated_on_loca_log_w,s,230.0,-1.5836093473410875,0.2052330025779169,1.4513526384929312,1.4513526384958215,-2.8903546223091325e-12,2.8903546223091325e-12,1.9914902454752067e-12,2.0953770006425666e-17,,True
loca_vs_python_continuation,python_continuation_interpolated_on_loca_log_w,s,230.0,-1.5236947018700078,0.2179053026962235,1.4515098837438078,1.4515098837466955,-2.887690087050032e-12,2.887690087050032e-12,1.9894388039551e-12,7.318285665891635e-17,,True
loca_vs_python_continuation,python_continuation_interpolated_on_loca_log_w,s,230.0,-1.463780056398928,0.2313600656166688,1.451667129202625,1.4516671292069538,-4.328759573013485e-12,4.328759573013485e-12,2.981922980771968e-12,4.8821793663543055e-18,,True
loca_vs_python_continuation,python_continuation_interpolated_on_loca_log_w,s,230.0,-1.4038654109278483,0.2456456052231581,1.451824374869224,1.4518243748692237,4.440892098500626e-16,4.440892098500626e-16,3.0588356108159762e-16,2.7363532850574937e-17,,True
loca_vs_python_continuation,python_continuation_interpolated_on_loca_log_w,s,230.0,-1.3439507654567686,0.2608132185847037,1.4519816207434455,1.4519816207477676,-4.3220982348657344e-12,4.3220982348657344e-12,2.976689355502904e-12,2.0162646341995814e-17,,True
loca_vs_python_continuation,python_continuation_interpolated_on_loca_log_w,s,230.0,-1.2840361199856885,0.2769173701549275,1.4521388668251325,1.4521388668280117,-2.879252392062881e-12,2.879252392062881e-12,1.9827665644348418e-12,6.506343657742319e-17,,True
loca_vs_python_continuation,python_continuation_interpolated_on_loca_log_w,s,230.0,-1.2241214745146092,0.2940158873451302,1.4522961131141257,1.4522961131170022,-2.8765878568037806e-12,2.8765878568037806e-12,1.9807171766299647e-12,4.231505899500342e-17,,True
loca_vs_python_continuation,python_continuation_interpolated_on_loca_log_w,s,230.0,-1.164206829043529,0.3121701681732013,1.4524533596102671,1.4524533596145794,-4.312328272249033e-12,4.312328272249033e-12,2.9689960394964732e-12,2.1089121149218988e-17,,True
loca_vs_python_continuation,python_continuation_interpolated_on_loca_log_w,s,230.0,-1.1042921835724488,0.3314454017339988,1.4526106063133997,1.4526106063133994,2.220446049250313e-16,2.220446049250313e-16,1.5285900017525091e-16,1.0542897214262767e-17,,True
loca_vs_python_continuation,python_continuation_interpolated_on_loca_log_w,s,230.0,-1.0443775381013696,0.3519108022828765,1.452767853223365,1.4527678532276702,-4.305222844891432e-12,4.305222844891432e-12,2.963462355892824e-12,9.112393713615256e-18,,True
loca_vs_python_continuation,python_continuation_interpolated_on_loca_log_w,s,230.0,-0.9844628926302894,0.3736398577729147,1.4529251003400057,1.452925100342874,-2.8683722064215544e-12,2.8683722064215544e-12,1.974205143640681e-12,7.136873597602382e-17,,True
loca_vs_python_continuation,python_continuation_interpolated_on_loca_log_w,s,230.0,-0.92454824715921,0.3967105937383068,1.453082347663165,1.4530823476660306,-2.865707671162454e-12,2.865707671162454e-12,1.972157789794508e-12,7.068996549115492e-17,,True
loca_vs_python_continuation,python_continuation_interpolated_on_loca_log_w,s,230.0,-0.86463360168813,0.4212058534714722,1.4532395951926842,1.45323959519698,-4.295896971484581e-12,4.295896971484581e-12,2.9560830751396443e-12,6.462852140353272e-17,,True
loca_vs_python_continuation,python_continuation_interpolated_on_loca_log_w,s,230.0,-0.8047189562170498,0.4472135954999581,1.453396842928408,1.4533968429284077,4.440892098500626e-16,4.440892098500626e-16,3.05552617656221e-16,2.219952454938198e-17,,True
loca_vs_python_continuation,python_continuation_interpolated_on_loca_log_w,s,230.0,-0.7448043107459705,0.4748272094313279,1.4535540908701785,1.4535540908744675,-4.289013588731905e-12,4.289013588731905e-12,2.950707934199825e-12,7.51544882622034e-17,,True
loca_vs_python_continuation,python_continuation_interpolated_on_loca_log_w,s,230.0,-0.6848896652748904,0.5041458513001835,1.453711339017839,1.4537113390206966,-2.857492020780228e-12,2.857492020780228e-12,1.9656529766805e-12,6.954385725458285e-17,,True
loca_vs_python_continuation,python_continuation_interpolated_on_loca_log_w,s,230.0,-0.6249750198038102,0.5352747996214932,1.4538685873712338,1.4538685873740889,-2.8550495301260526e-12,2.8550495301260526e-12,1.9637603803537103e-12,3.2759408725696844e-17,,True
loca_vs_python_continuation,python_continuation_interpolated_on_loca_log_w,s,230.0,-0.5650603743327309,0.5683258334287618,1.4540258359302058,1.4540258359344855,-4.2796877153250534e-12,4.2796877153250534e-12,2.943336775425691e-12,3.5005112589499345e-17,,True
loca_vs_python_continuation,python_continuation_interpolated_on_loca_log_w,s,230.0,-0.5051457288616508,0.6034176336545165,1.4541830846945991,1.454183084694599,2.220446049250313e-16,2.220446049250313e-16,1.5269370635793367e-16,2.6835054705190938e-17,,True
loca_vs_python_continuation,python_continuation_interpolated_on_loca_log_w,s,230.0,-0.4452310833905715,0.6406762092943935,1.4543403336642575,1.4543403336685303,-4.2728043325723775e-12,4.2728043325723775e-12,2.9379672925623642e-12,5.617970163792245e-17,,True
loca_vs_python_continuation,python_continuation_interpolated_on_loca_log_w,s,230.0,-0.3853164379194913,0.6802353498851245,1.4544975828390254,1.4544975828418718,-2.8463897905339763e-12,2.8463897905339763e-12,1.9569573879748597e-12,2.5436588976315527e-17,,True
loca_vs_python_continuation,python_continuation_interpolated_on_loca_log_w,s,230.0,-0.3254017924484111,0.7222371059211843,1.4546548322187467,1.4546548322215909,-2.844169344484726e-12,2.844169344484726e-12,1.955219397402357e-12,7.208377603049911e-17,,True
loca_vs_python_continuation,python_continuation_interpolated_on_loca_log_w,s,230.0,-0.2654871469773319,0.7668322989352108,1.4548120818032664,1.4548120818075296,-4.263256414560601e-12,4.263256414560601e-12,2.930451614935534e-12,4.644004494222596e-17,,True
loca_vs_python_continuation,python_continuation_interpolated_on_loca_log_w,s,230.0,-0.2055725015062517,0.814181063073809,1.4549693315924286,1.4549693315924284,2.220446049250313e-16,2.220446049250313e-16,1.5261119262356472e-16,1.830645043936315e-17,,True
loca_vs_python_continuation,python_continuation_interpolated_on_loca_log_w,s,230.0,-0.1456578560351724,0.8644534201134431,1.4551265815860783,1.455126581590335,-4.25659507641285e-12,4.25659507641285e-12,2.925240408817725e-12,1.6300735537111846e-17,,True
loca_vs_python_continuation,python_continuation_interpolated_on_loca_log_w,s,230.0,-0.0857432105640922,0.9178298899812234,1.4552838317840606,1.4552838317868964,-2.835731649497575e-12,2.835731649497575e-12,1.948576344736594e-12,7.589415207398531e-18,,True
loca_vs_python_continuation,python_continuation_interpolated_on_loca_log_w,s,230.0,-0.0258285650930121,0.9745021389728484,1.4554410821862205,1.4554410821890538,-2.8332891588433995e-12,2.8332891588433995e-12,1.9466876354637426e-12,2.9782086854279903e-17,,True
loca_vs_python_continuation,python_continuation_interpolated_on_loca_log_w,s,230.0,0.0340860803780671,1.0346736679953663,1.4555983327924034,1.4555983327966504,-4.247047158401074e-12,4.247047158401074e-12,2.9177329093536368e-12,2.9069199460807475e-17,,True
loca_vs_python_continuation,python_continuation_interpolated_on_loca_log_w,s,230.0,0.0940007258491473,1.098560543306118,1.4557555836024545,1.4557555836024545,0.0,0.0,0.0,9.136948041499044e-18,,True
