panel,value_name,value_unit,T_K,curve_color,w_m_s,value,x_px_page,y_px_page,x_px_panel,y_px_panel,candidate_pixels_in_column_window,source_pdf,source_page,source_render_dpi,source_image,digitization_method,point_index
saturation_ratio,saturation_ratio,1,230,red,0.012637750145503023,1.4445344129554656,3574,5068.0,182,768.0,43,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,25
saturation_ratio,saturation_ratio,1,230,red,0.013030034967226174,1.4444331983805667,3580,5068.5,188,768.5,50,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,26
saturation_ratio,saturation_ratio,1,230,red,0.013503117087654256,1.4444331983805667,3587,5068.5,195,768.5,44,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,27
saturation_ratio,saturation_ratio,1,230,red,0.013922263519451862,1.444331983805668,3593,5069.0,201,769.0,47,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,28
saturation_ratio,saturation_ratio,1,230,red,0.014427739825809228,1.4449392712550606,3600,5066.0,208,766.0,47,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,29
saturation_ratio,saturation_ratio,1,230,red,0.014875587210056624,1.444838056680162,3606,5066.5,214,766.5,42,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,30
saturation_ratio,saturation_ratio,1,230,red,0.015415675886537325,1.444838056680162,3613,5066.5,221,766.5,50,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,31
saturation_ratio,saturation_ratio,1,230,red,0.015894189514142475,1.4451417004048583,3619,5065.0,227,765.0,42,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,32
saturation_ratio,saturation_ratio,1,230,red,0.016471260634576858,1.444736842105263,3626,5067.0,234,767.0,48,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,33
saturation_ratio,saturation_ratio,1,230,red,0.016982540369276294,1.4453441295546559,3632,5064.0,240,764.0,43,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,34
saturation_ratio,saturation_ratio,1,230,red,0.017599126297737775,1.4449392712550606,3639,5066.0,247,766.0,49,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,35
saturation_ratio,saturation_ratio,1,230,red,0.01814541579093906,1.445242914979757,3645,5064.5,253,764.5,50,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,36
saturation_ratio,saturation_ratio,1,230,red,0.018804222294530052,1.4451417004048583,3652,5065.0,260,765.0,43,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,37
saturation_ratio,saturation_ratio,1,230,red,0.019387918831138447,1.4457489878542509,3658,5062.0,266,762.0,49,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,38
saturation_ratio,saturation_ratio,1,230,red,0.020091836953721583,1.4455465587044534,3665,5063.0,273,763.0,42,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,39
saturation_ratio,saturation_ratio,1,230,red,0.020715501972157324,1.4456477732793522,3671,5062.5,279,762.5,50,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,40
saturation_ratio,saturation_ratio,1,230,red,0.021467620721137667,1.4456477732793522,3678,5062.5,286,762.5,44,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,41
saturation_ratio,saturation_ratio,1,230,red,0.02213399105370896,1.4455465587044534,3684,5063.0,292,763.0,47,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,42
saturation_ratio,saturation_ratio,1,230,red,0.022937610955540574,1.4461538461538461,3691,5060.0,299,760.0,47,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,43
saturation_ratio,saturation_ratio,1,230,red,0.023649610838498467,1.4461538461538461,3697,5060.0,305,760.0,43,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,44
saturation_ratio,saturation_ratio,1,230,red,0.024508258422401126,1.4460526315789473,3704,5060.5,312,760.5,50,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,45
saturation_ratio,saturation_ratio,1,230,red,0.025269012328380004,1.4461538461538461,3710,5060.0,318,760.0,44,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,46
saturation_ratio,saturation_ratio,1,230,red,0.026186455601824903,1.446255060728745,3717,5059.5,325,759.5,50,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,47
saturation_ratio,saturation_ratio,1,230,red,0.02699930195098132,1.4465587044534411,3723,5058.0,331,758.0,43,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,48
saturation_ratio,saturation_ratio,1,230,red,0.027979566934857057,1.4461538461538461,3730,5060.0,338,760.0,49,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,49
saturation_ratio,saturation_ratio,1,230,red,0.02884807274487555,1.4464574898785425,3736,5058.5,344,758.5,50,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,50
saturation_ratio,saturation_ratio,1,230,red,0.02989546114089568,1.4463562753036436,3743,5059.0,351,759.0,42,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,51
saturation_ratio,saturation_ratio,1,230,red,0.030823437680150237,1.4469635627530364,3749,5056.0,357,756.0,49,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,52
saturation_ratio,saturation_ratio,1,230,red,0.03194254574803232,1.4467611336032389,3756,5057.0,364,757.0,42,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,53
saturation_ratio,saturation_ratio,1,230,red,0.03293406526059441,1.4468623481781375,3762,5056.5,370,756.5,50,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,54
saturation_ratio,saturation_ratio,1,230,red,0.034129803987849386,1.4468623481781375,3769,5056.5,377,756.5,44,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,55
saturation_ratio,saturation_ratio,1,230,red,0.035189217563736844,1.4467611336032389,3775,5057.0,383,757.0,46,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,56
saturation_ratio,saturation_ratio,1,230,red,0.03646683421658007,1.4473684210526314,3782,5054.0,390,754.0,48,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,57
saturation_ratio,saturation_ratio,1,230,red,0.037598790885667185,1.4473684210526314,3788,5054.0,396,754.0,45,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,58
saturation_ratio,saturation_ratio,1,230,red,0.03896389203562289,1.4472672064777328,3795,5054.5,403,754.5,50,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,59
saturation_ratio,saturation_ratio,1,230,red,0.04017335916900134,1.4473684210526314,3801,5054.0,409,754.0,42,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,60
saturation_ratio,saturation_ratio,1,230,red,0.04163193529624837,1.447165991902834,3808,5055.0,416,755.0,49,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,61
saturation_ratio,saturation_ratio,1,230,red,0.0429242204045665,1.4477732793522267,3814,5052.0,422,752.0,43,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,62
saturation_ratio,saturation_ratio,1,230,red,0.044482672185992334,1.4473684210526314,3821,5054.0,429,754.0,49,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,63
saturation_ratio,saturation_ratio,1,230,red,0.04586344621043059,1.4476720647773278,3827,5052.5,435,752.5,50,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,64
saturation_ratio,saturation_ratio,1,230,red,0.04752861260775367,1.4475708502024291,3834,5053.0,442,753.0,42,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,65
saturation_ratio,saturation_ratio,1,230,red,0.04900393480584412,1.4478744939271255,3840,5051.5,448,751.5,50,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,66
saturation_ratio,saturation_ratio,1,230,red,0.0507831230770636,1.4479757085020242,3847,5051.0,455,751.0,42,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,67
saturation_ratio,saturation_ratio,1,230,red,0.05235946761255986,1.448076923076923,3853,5050.5,461,750.5,50,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,68
saturation_ratio,saturation_ratio,1,230,red,0.054260485378432234,1.4483805668016194,3860,5049.0,468,749.0,46,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,69
saturation_ratio,saturation_ratio,1,230,red,0.055944769731914576,1.4479757085020242,3866,5051.0,474,751.0,45,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,70
saturation_ratio,saturation_ratio,1,230,red,0.0579759592381749,1.448582995951417,3873,5048.0,481,748.0,47,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,71
saturation_ratio,saturation_ratio,1,230,red,0.05977557456306477,1.448178137651822,3879,5050.0,487,750.0,43,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,72
saturation_ratio,saturation_ratio,1,230,red,0.06194584928874508,1.4484817813765183,3886,5048.5,494,748.5,50,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,73
saturation_ratio,saturation_ratio,1,230,red,0.06386869284594039,1.448582995951417,3892,5048.0,500,748.0,42,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,74
saturation_ratio,saturation_ratio,1,230,red,0.0661875766184342,1.4483805668016194,3899,5049.0,507,749.0,49,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,75
saturation_ratio,saturation_ratio,1,230,red,0.06824208643189882,1.4489878542510122,3905,5046.0,513,746.0,44,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,76
saturation_ratio,saturation_ratio,1,230,red,0.07071975522042025,1.448582995951417,3912,5048.0,520,748.0,49,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,77
saturation_ratio,saturation_ratio,1,230,red,0.07291494710580652,1.4491902834008097,3918,5045.0,526,745.0,49,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,78
saturation_ratio,saturation_ratio,1,230,red,0.07556227367664684,1.4487854251012144,3925,5047.0,533,747.0,42,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,79
saturation_ratio,saturation_ratio,1,230,red,0.0779077808054444,1.4490890688259108,3931,5045.5,539,745.5,50,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,80
saturation_ratio,saturation_ratio,1,230,red,0.08073638243498646,1.4489878542510122,3938,5046.0,546,746.0,43,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,81
saturation_ratio,saturation_ratio,1,230,red,0.08324249760781659,1.4492914979757086,3944,5044.5,552,744.5,50,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,82
saturation_ratio,saturation_ratio,1,230,red,0.08626478706268662,1.4489878542510122,3951,5046.0,559,746.0,43,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,83
saturation_ratio,saturation_ratio,1,230,red,0.08894250787725053,1.4491902834008097,3957,5045.0,565,745.0,45,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,84
saturation_ratio,saturation_ratio,1,230,red,0.09217174788532384,1.4497975708502024,3964,5042.0,572,742.0,47,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,85
saturation_ratio,saturation_ratio,1,230,red,0.0950328249972156,1.4493927125506072,3970,5044.0,578,744.0,43,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,86
saturation_ratio,saturation_ratio,1,230,red,0.09848318644851145,1.4496963562753036,3977,5042.5,585,742.5,30,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,87
saturation_ratio,saturation_ratio,1,230,red,0.10849311453268276,1.4502024291497975,3996,5040.0,604,740.0,33,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,88
saturation_ratio,saturation_ratio,1,230,red,0.11243217937817754,1.4497975708502024,4003,5042.0,611,742.0,49,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,89
saturation_ratio,saturation_ratio,1,230,red,0.11592215480382786,1.4501012145748988,4009,5040.5,617,740.5,50,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,90
saturation_ratio,saturation_ratio,1,230,red,0.12013094617983916,1.45,4016,5041.0,624,741.0,43,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,91
saturation_ratio,saturation_ratio,1,230,red,0.12385989684455544,1.4503036437246963,4022,5039.5,630,739.5,50,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,92
saturation_ratio,saturation_ratio,1,230,red,0.12835688421125163,1.4502024291497975,4029,5040.0,637,740.0,42,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,93
saturation_ratio,saturation_ratio,1,230,red,0.13234117388781785,1.4505060728744938,4035,5038.5,643,738.5,50,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,94
saturation_ratio,saturation_ratio,1,230,red,0.13714609139726933,1.4508097165991902,4042,5037.0,650,737.0,48,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,95
saturation_ratio,saturation_ratio,1,230,red,0.14140320436392725,1.4504048582995952,4048,5039.0,656,739.0,45,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,96
saturation_ratio,saturation_ratio,1,230,red,0.14653713745958452,1.4510121457489877,4055,5036.0,663,736.0,47,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,97
saturation_ratio,saturation_ratio,1,230,red,0.15108575522637968,1.4506072874493927,4061,5038.0,669,738.0,43,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,98
saturation_ratio,saturation_ratio,1,230,red,0.15657123317242921,1.450910931174089,4068,5036.5,676,736.5,50,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,99
saturation_ratio,saturation_ratio,1,230,red,0.1614313164613742,1.4508097165991902,4074,5037.0,682,737.0,44,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,100
saturation_ratio,saturation_ratio,1,230,red,0.1672924112080218,1.4508097165991902,4081,5037.0,689,737.0,48,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,101
saturation_ratio,saturation_ratio,1,230,red,0.17248528754683176,1.451417004048583,4087,5034.0,695,734.0,44,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,102
saturation_ratio,saturation_ratio,1,230,red,0.17874771936536085,1.4513157894736841,4094,5034.5,702,734.5,48,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,103
saturation_ratio,saturation_ratio,1,230,red,0.18429617667915033,1.4513157894736841,4100,5034.5,708,734.5,50,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,104
saturation_ratio,saturation_ratio,1,230,red,0.1909874270303166,1.4512145748987855,4107,5035.0,715,735.0,43,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,105
saturation_ratio,saturation_ratio,1,230,red,0.19691581364196456,1.451821862348178,4113,5032.0,721,732.0,49,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,106
saturation_ratio,saturation_ratio,1,230,red,0.20406524577302756,1.451417004048583,4120,5034.0,728,734.0,42,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,107
saturation_ratio,saturation_ratio,1,230,red,0.21039957725104375,1.4517206477732794,4126,5032.5,734,732.5,50,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,108
saturation_ratio,saturation_ratio,1,230,red,0.21803856505065092,1.4520242914979757,4133,5031.0,741,731.0,45,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,109
saturation_ratio,saturation_ratio,1,230,red,0.22480663837342535,1.4516194331983805,4139,5033.0,747,733.0,46,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,110
saturation_ratio,saturation_ratio,1,230,red,0.23296870404980388,1.4522267206477733,4146,5030.0,754,730.0,48,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,111
saturation_ratio,saturation_ratio,1,230,red,0.24020021958722512,1.451821862348178,4152,5032.0,760,732.0,44,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,112
saturation_ratio,saturation_ratio,1,230,red,0.24892118077385542,1.4521255060728744,4159,5030.5,767,730.5,50,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,113
saturation_ratio,saturation_ratio,1,230,red,0.2566478726215917,1.4520242914979757,4165,5031.0,773,731.0,44,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,114
saturation_ratio,saturation_ratio,1,230,red,0.2659659995559069,1.4520242914979757,4172,5031.0,780,731.0,49,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,115
saturation_ratio,saturation_ratio,1,230,red,0.27422177479429743,1.4526315789473683,4178,5028.0,786,728.0,43,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,116
saturation_ratio,saturation_ratio,1,230,red,0.2841779582591569,1.4522267206477733,4185,5030.0,793,730.0,48,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,117
saturation_ratio,saturation_ratio,1,230,red,0.29299904574781965,1.4525303643724696,4191,5028.5,799,728.5,50,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,118
saturation_ratio,saturation_ratio,1,230,red,0.3036369765127355,1.4524291497975708,4198,5029.0,806,729.0,43,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,119
saturation_ratio,saturation_ratio,1,230,red,0.31306208587385387,1.4527327935222671,4204,5027.5,812,727.5,50,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,120
saturation_ratio,saturation_ratio,1,230,red,0.32442844642341184,1.4526315789473683,4211,5028.0,819,728.0,43,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,121
saturation_ratio,saturation_ratio,1,230,red,0.33449893791136204,1.4529352226720647,4217,5026.5,825,726.5,50,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,122
