backend,branch_id,paper_fit_branch,input_path,input_row_index,T_K,log_w,w_m_s,table_ii_reference_log_w,table_ii_reference_w_m_s,delta_to_table_ii_log_w,delta_to_table_ii_w_m_s,relative_delta_to_table_ii_w,schema_version,method,method_metadata,source_file,continuation_parameterization,jacobian_coordinate_system,state_coordinate_system,raw_auto_run,auto_branch,auto_label,auto_hopf_source_label,raw_loca_run,loca_continuation_mode,loca_native_hopf_stepper,point_index,p_Pa,F,N_a_m3,N_a_cm3,log_n,log_q,n,q,s,hopf_frequency,eigenvalue_real,eigenvalue_imag,residual_norm,equilibrium_residual_norm,eigen_residual_norm,physical_residual_norm,converged,iterations,message,normalization,phase_condition,available_for_comparison,auto_point,auto_type_code,auto_l2_norm
loca,upper_hopf,wa,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/loca_figure3_hopf_loci.csv,129,204.0,-1.9590693829455044,0.1409895671838329,-1.9555765599999972,0.1414828798044634,-0.0034928229455071236,-0.0004933126206304872,-0.003486730135209791,episode6-hopf-locus-schema-v1,native_LOCA_MooreSpence_Hopf_continuation,C++ LOCA::Hopf::MooreSpence::ExtendedGroup over TASK-025 LOCA::LAPACK backend; no Python Hopf corrector.,episodes/006-figure3-hopf-bifurcation/scripts/run_loca_hopf_loci.py,LOCA_MooreSpence_Hopf_bifurcation_parameter_log_w_continued_in_T,physical_ode_state,log_n_log_q_s_internal__physical_state_output,,,,,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/raw/native_loca_hopf,nox_loca_native_moore_spence_hopf_continuation,True,28,30000.0,1.0,10000000000.0,10000.0,11.780297912307937,-13.019550758852075,130652.69682140955,2.2165674356206217e-06,1.5400408424294971,0.0047925340574226,-1.2804508217340979e-10,0.0047925206862783,9.067432022611909e-14,,,,True,0.0,Native LOCA Moore-Spence Hopf continuation row from C++ executable.,,,True,,,
loca,upper_hopf,wa,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/loca_figure3_hopf_loci.csv,130,204.5,-1.920345019335983,0.1465563886185468,-1.9167716775000017,0.14708102148136346,-0.0035733418359813474,-0.0005246328628166486,-0.0035669650477857502,episode6-hopf-locus-schema-v1,native_LOCA_MooreSpence_Hopf_continuation,C++ LOCA::Hopf::MooreSpence::ExtendedGroup over TASK-025 LOCA::LAPACK backend; no Python Hopf corrector.,episodes/006-figure3-hopf-bifurcation/scripts/run_loca_hopf_loci.py,LOCA_MooreSpence_Hopf_bifurcation_parameter_log_w_continued_in_T,physical_ode_state,log_n_log_q_s_internal__physical_state_output,,,,,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/raw/native_loca_hopf,nox_loca_native_moore_spence_hopf_continuation,True,29,30000.0,1.0,10000000000.0,10000.0,11.794757853827482,-12.949445954516731,132555.65233223452,2.3775358720147128e-06,1.5386294208120073,0.0049684522824545,-1.3626549756997394e-10,0.0049684380408682,9.301244597269149e-14,,,,True,0.0,Native LOCA Moore-Spence Hopf continuation row from C++ executable.,,,True,,,
loca,upper_hopf,wa,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/loca_figure3_hopf_loci.csv,131,205.0,-1.881864446241741,0.1523058747567245,-1.8782127499999959,0.15286306627508262,-0.003651696241745217,-0.0005571915183581189,-0.0036450369074465154,episode6-hopf-locus-schema-v1,native_LOCA_MooreSpence_Hopf_continuation,C++ LOCA::Hopf::MooreSpence::ExtendedGroup over TASK-025 LOCA::LAPACK backend; no Python Hopf corrector.,episodes/006-figure3-hopf-bifurcation/scripts/run_loca_hopf_loci.py,LOCA_MooreSpence_Hopf_bifurcation_parameter_log_w_continued_in_T,physical_ode_state,log_n_log_q_s_internal__physical_state_output,,,,,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/raw/native_loca_hopf,nox_loca_native_moore_spence_hopf_continuation,True,30,30000.0,1.0,10000000000.0,10000.0,11.809121832203344,-12.879738106790503,134473.4192639898,2.5491818158966944e-06,1.5372086348480316,0.0051496766826471,-1.4505024788159966e-10,0.0051496615106995,9.541640683406617e-14,,,,True,0.0,Native LOCA Moore-Spence Hopf continuation row from C++ executable.,,,True,,,
loca,upper_hopf,wa,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/loca_figure3_hopf_loci.csv,132,205.5,-1.8436267171097729,0.158242483437725,-1.8398997775000012,0.1588333439840599,-0.0037269396097716623,-0.0005908605463348926,-0.003720003190225535,episode6-hopf-locus-schema-v1,native_LOCA_MooreSpence_Hopf_continuation,C++ LOCA::Hopf::MooreSpence::ExtendedGroup over TASK-025 LOCA::LAPACK backend; no Python Hopf corrector.,episodes/006-figure3-hopf-bifurcation/scripts/run_loca_hopf_loci.py,LOCA_MooreSpence_Hopf_bifurcation_parameter_log_w_continued_in_T,physical_ode_state,log_n_log_q_s_internal__physical_state_output,,,,,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/raw/native_loca_hopf,nox_loca_native_moore_spence_hopf_continuation,True,31,30000.0,1.0,10000000000.0,10000.0,11.82339117296209,-12.810424618142717,136406.02199795895,2.7321420625382183e-06,1.5357785159248274,0.0053363231074218,-1.5444622898576775e-10,0.0053363069401568,9.784025432193713e-14,,,,True,0.0,Native LOCA Moore-Spence Hopf continuation row from C++ executable.,,,True,,,
loca,upper_hopf,wa,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/loca_figure3_hopf_loci.csv,133,206.0,-1.8056309365594647,0.1643707163595916,-1.8018327600000035,0.1649962124819275,-0.0037981765594612416,-0.0006254961223358946,-0.0037909726103828407,episode6-hopf-locus-schema-v1,native_LOCA_MooreSpence_Hopf_continuation,C++ LOCA::Hopf::MooreSpence::ExtendedGroup over TASK-025 LOCA::LAPACK backend; no Python Hopf corrector.,episodes/006-figure3-hopf-bifurcation/scripts/run_loca_hopf_loci.py,LOCA_MooreSpence_Hopf_bifurcation_parameter_log_w_continued_in_T,physical_ode_state,log_n_log_q_s_internal__physical_state_output,,,,,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/raw/native_loca_hopf,nox_loca_native_moore_spence_hopf_continuation,True,32,30000.0,1.0,10000000000.0,10000.0,11.83756721166612,-12.741502932457202,138353.49012352392,2.927086692576581e-06,1.534339094944168,0.0055285082005855,-1.6450609171864312e-10,0.005528490967528,1.0029932820660813e-13,,,,True,0.0,Native LOCA Moore-Spence Hopf continuation row from C++ executable.,,,True,,,
loca,upper_hopf,wa,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/loca_figure3_hopf_loci.csv,134,206.5,-1.7678762603756937,0.1706951161390593,-1.7640116974999955,0.17135605444418778,-0.003864562875698141,-0.0006609383051284778,-0.0038571050627437937,episode6-hopf-locus-schema-v1,native_LOCA_MooreSpence_Hopf_continuation,C++ LOCA::Hopf::MooreSpence::ExtendedGroup over TASK-025 LOCA::LAPACK backend; no Python Hopf corrector.,episodes/006-figure3-hopf-bifurcation/scripts/run_loca_hopf_loci.py,LOCA_MooreSpence_Hopf_bifurcation_parameter_log_w_continued_in_T,physical_ode_state,log_n_log_q_s_internal__physical_state_output,,,,,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/raw/native_loca_hopf,nox_loca_native_moore_spence_hopf_continuation,True,33,30000.0,1.0,10000000000.0,10000.0,11.851651296179082,-12.672970533943284,140315.85901767688,3.134720527007396e-06,1.5328904023347794,0.0057263493175367,-1.752866347350893e-10,0.0057263309421769,1.0281030795714723e-13,,,,True,0.0,Native LOCA Moore-Spence Hopf continuation row from C++ executable.,,,True,,,
loca,upper_hopf,wa,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/loca_figure3_hopf_loci.csv,135,207.0,-1.7303618955733475,0.1772202631346141,-1.7264365899999987,0.177917273916397,-0.003925305573348803,-0.0006970107817829141,-0.003917611631743178,episode6-hopf-locus-schema-v1,native_LOCA_MooreSpence_Hopf_continuation,C++ LOCA::Hopf::MooreSpence::ExtendedGroup over TASK-025 LOCA::LAPACK backend; no Python Hopf corrector.,episodes/006-figure3-hopf-bifurcation/scripts/run_loca_hopf_loci.py,LOCA_MooreSpence_Hopf_bifurcation_parameter_log_w_continued_in_T,physical_ode_state,log_n_log_q_s_internal__physical_state_output,,,,,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/raw/native_loca_hopf,nox_loca_native_moore_spence_hopf_continuation,True,34,30000.0,1.0,10000000000.0,10000.0,11.865644788940548,-12.6048249460886,142293.17045584237,3.355784629807468e-06,1.5314324680644618,0.0059299644365944,-1.8685137278032747e-10,0.0059299448357949,1.0533599402870425e-13,,,,True,0.0,Native LOCA Moore-Spence Hopf continuation row from C++ executable.,,,True,,,
loca,upper_hopf,wa,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/loca_figure3_hopf_loci.csv,136,207.5,-1.6930871005857175,0.1839507720113747,-1.6891074374999988,0.1846842927228794,-0.003979663085718732,-0.0007335207115047038,-0.0039717547209353575,episode6-hopf-locus-schema-v1,native_LOCA_MooreSpence_Hopf_continuation,C++ LOCA::Hopf::MooreSpence::ExtendedGroup over TASK-025 LOCA::LAPACK backend; no Python Hopf corrector.,episodes/006-figure3-hopf-bifurcation/scripts/run_loca_hopf_loci.py,LOCA_MooreSpence_Hopf_bifurcation_parameter_log_w_continued_in_T,physical_ode_state,log_n_log_q_s_internal__physical_state_output,,,,,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/raw/native_loca_hopf,nox_loca_native_moore_spence_hopf_continuation,True,35,30000.0,1.0,10000000000.0,10000.0,11.879549069198973,-12.53706373070518,144285.4732475171,3.591057858712508e-06,1.529965321651738,0.0061394720639446,-1.992683174771668e-10,0.0061394511472881,1.0790656562017698e-13,,,,True,0.0,Native LOCA Moore-Spence Hopf continuation row from C++ executable.,,,True,,,
loca,upper_hopf,wa,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/loca_figure3_hopf_loci.csv,137,208.0,-1.656051185504351,0.1908912880470238,-1.6520242399999958,0.19166154671519123,-0.004026945504355117,-0.0007702586681674339,-0.004018848232045404,episode6-hopf-locus-schema-v1,native_LOCA_MooreSpence_Hopf_continuation,C++ LOCA::Hopf::MooreSpence::ExtendedGroup over TASK-025 LOCA::LAPACK backend; no Python Hopf corrector.,episodes/006-figure3-hopf-bifurcation/scripts/run_loca_hopf_loci.py,LOCA_MooreSpence_Hopf_bifurcation_parameter_log_w_continued_in_T,physical_ode_state,log_n_log_q_s_internal__physical_state_output,,,,,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/raw/native_loca_hopf,nox_loca_native_moore_spence_hopf_continuation,True,36,30000.0,1.0,10000000000.0,10000.0,11.893365535274471,-12.469684486997512,146292.82390735476,3.8413584650031e-06,1.5284889921772682,0.0063549911320941,-2.1261391601057474e-10,0.0063549688011843,1.1052701858354493e-13,,,,True,0.0,Native LOCA Moore-Spence Hopf continuation row from C++ executable.,,,True,,,
loca,upper_hopf,wa,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/loca_figure3_hopf_loci.csv,138,208.5,-1.619253512435271,0.1980464831541794,-1.615186997500004,0.1988534818598673,-0.004066514935266996,-0.0008069987056879002,-0.004058257859706952,episode6-hopf-locus-schema-v1,native_LOCA_MooreSpence_Hopf_continuation,C++ LOCA::Hopf::MooreSpence::ExtendedGroup over TASK-025 LOCA::LAPACK backend; no Python Hopf corrector.,episodes/006-figure3-hopf-bifurcation/scripts/run_loca_hopf_loci.py,LOCA_MooreSpence_Hopf_bifurcation_parameter_log_w_continued_in_T,physical_ode_state,log_n_log_q_s_internal__physical_state_output,,,,,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/raw/native_loca_hopf,nox_loca_native_moore_spence_hopf_continuation,True,37,30000.0,1.0,10000000000.0,10000.0,11.907095606788136,-12.402684850716152,148315.28735347776,4.107545742684319e-06,1.527003508294836,0.0065766408913566,-2.2697196826889875e-10,0.0065766170390531,1.1316256025579313e-13,,,,True,0.0,Native LOCA Moore-Spence Hopf continuation row from C++ executable.,,,True,,,
loca,upper_hopf,wa,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/loca_figure3_hopf_loci.csv,139,209.0,-1.582693495925866,0.2054210516131211,-1.5785957099999948,0.20626455016522202,-0.004097785925871289,-0.0008434985521009186,-0.004089401457619641,episode6-hopf-locus-schema-v1,native_LOCA_MooreSpence_Hopf_continuation,C++ LOCA::Hopf::MooreSpence::ExtendedGroup over TASK-025 LOCA::LAPACK backend; no Python Hopf corrector.,episodes/006-figure3-hopf-bifurcation/scripts/run_loca_hopf_loci.py,LOCA_MooreSpence_Hopf_bifurcation_parameter_log_w_continued_in_T,physical_ode_state,log_n_log_q_s_internal__physical_state_output,,,,,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/raw/native_loca_hopf,nox_loca_native_moore_spence_hopf_continuation,True,38,30000.0,1.0,10000000000.0,10000.0,11.920740726903654,-12.33606249335108,150352.9376402157,4.390521727739447e-06,1.5255088982420548,0.0068045407942098,-2.4243448807986177e-10,0.0068045153037285,1.1585698960082626e-13,,,,True,0.0,Native LOCA Moore-Spence Hopf continuation row from C++ executable.,,,True,,,
loca,upper_hopf,wa,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/loca_figure3_hopf_loci.csv,140,209.5,-1.5463706034685605,0.2130197054997461,-1.5422503774999967,0.21389920544720536,-0.004120225968563762,-0.0008794999474592557,-0.004111749483222527,episode6-hopf-locus-schema-v1,native_LOCA_MooreSpence_Hopf_continuation,C++ LOCA::Hopf::MooreSpence::ExtendedGroup over TASK-025 LOCA::LAPACK backend; no Python Hopf corrector.,episodes/006-figure3-hopf-bifurcation/scripts/run_loca_hopf_loci.py,LOCA_MooreSpence_Hopf_bifurcation_parameter_log_w_continued_in_T,physical_ode_state,log_n_log_q_s_internal__physical_state_output,,,,,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/raw/native_loca_hopf,nox_loca_native_moore_spence_hopf_continuation,True,39,30000.0,1.0,10000000000.0,10000.0,11.934302364574044,-12.269815121371993,152405.85872512925,4.691232947924537e-06,1.5240051898507805,0.0070388103719893,-2.59102720358219e-10,0.0070387831159761,1.1857912965540998e-13,,,,True,0.0,Native LOCA Moore-Spence Hopf continuation row from C++ executable.,,,True,,,
loca,upper_hopf,wa,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/loca_figure3_hopf_loci.csv,141,210.0,-1.5102843560762949,0.220847169795196,-1.5061509999999956,0.2217618989347088,-0.004133356076299277,-0.0009147291395127932,-0.004124825517399218,episode6-hopf-locus-schema-v1,native_LOCA_MooreSpence_Hopf_continuation,C++ LOCA::Hopf::MooreSpence::ExtendedGroup over TASK-025 LOCA::LAPACK backend; no Python Hopf corrector.,episodes/006-figure3-hopf-bifurcation/scripts/run_loca_hopf_loci.py,LOCA_MooreSpence_Hopf_bifurcation_parameter_log_w_continued_in_T,physical_ode_state,log_n_log_q_s_internal__physical_state_output,,,,,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/raw/native_loca_hopf,nox_loca_native_moore_spence_hopf_continuation,True,40,30000.0,1.0,10000000000.0,10000.0,11.947782016799602,-12.203940475509077,154474.14527217302,5.0106722235599335e-06,1.5224924105572548,0.007279569103803,-2.770891998650753e-10,0.0072795399432675,1.2135233793490522e-13,,,,True,0.0,Native LOCA Moore-Spence Hopf continuation row from C++ executable.,,,True,,,
loca,upper_hopf,wa,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/loca_figure3_hopf_loci.csv,142,210.5,-1.4744343289434605,0.2289081771591034,-1.4702975774999985,0.22985707471486946,-0.004136751443462039,-0.0009488975557660762,-0.004128206873524141,episode6-hopf-locus-schema-v1,native_LOCA_MooreSpence_Hopf_continuation,C++ LOCA::Hopf::MooreSpence::ExtendedGroup over TASK-025 LOCA::LAPACK backend; no Python Hopf corrector.,episodes/006-figure3-hopf-bifurcation/scripts/run_loca_hopf_loci.py,LOCA_MooreSpence_Hopf_bifurcation_parameter_log_w_continued_in_T,physical_ode_state,log_n_log_q_s_internal__physical_state_output,,,,,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/raw/native_loca_hopf,nox_loca_native_moore_spence_hopf_continuation,True,41,30000.0,1.0,10000000000.0,10000.0,11.96118121088161,-12.13843633008952,156557.90348958978,5.349880519606779e-06,1.520970587411944,0.0075269362771026,-2.965169749276006e-10,0.0075269050602462,1.2417437627922014e-13,,,,True,0.0,Native LOCA Moore-Spence Hopf continuation row from C++ executable.,,,True,,,
loca,upper_hopf,wa,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/loca_figure3_hopf_loci.csv,143,211.0,-1.4388201521574984,0.2372074623584745,-1.4346901099999982,0.23818916501934803,-0.0041300421575001245,-0.0009817026608735235,-0.00412152526246851,episode6-hopf-locus-schema-v1,native_LOCA_MooreSpence_Hopf_continuation,C++ LOCA::Hopf::MooreSpence::ExtendedGroup over TASK-025 LOCA::LAPACK backend; no Python Hopf corrector.,episodes/006-figure3-hopf-bifurcation/scripts/run_loca_hopf_loci.py,LOCA_MooreSpence_Hopf_bifurcation_parameter_log_w_continued_in_T,physical_ode_state,log_n_log_q_s_internal__physical_state_output,,,,,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/raw/native_loca_hopf,nox_loca_native_moore_spence_hopf_continuation,True,42,30000.0,1.0,10000000000.0,10000.0,11.974501506706142,-12.073300492394454,158657.25200882237,5.709948849488963e-06,1.5194397470891718,0.0077810308396672,-3.175227304393416e-10,0.0077809974006313,1.2700179347326733e-13,,,,True,0.0,Native LOCA Moore-Spence Hopf continuation row from C++ executable.,,,True,,,
loca,upper_hopf,wa,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/loca_figure3_hopf_loci.csv,144,211.5,-1.4034415114887044,0.2457497563306788,-1.399328597499995,0.2467625853527837,-0.004112913988709499,-0.0010128290221048941,-0.004104467541774637,episode6-hopf-locus-schema-v1,native_LOCA_MooreSpence_Hopf_continuation,C++ LOCA::Hopf::MooreSpence::ExtendedGroup over TASK-025 LOCA::LAPACK backend; no Python Hopf corrector.,episodes/006-figure3-hopf-bifurcation/scripts/run_loca_hopf_loci.py,LOCA_MooreSpence_Hopf_bifurcation_parameter_log_w_continued_in_T,physical_ode_state,log_n_log_q_s_internal__physical_state_output,,,,,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/raw/native_loca_hopf,nox_loca_native_moore_spence_hopf_continuation,True,43,30000.0,1.0,10000000000.0,10000.0,11.98774449902946,-12.008530802064396,160772.32280123403,6.09202023075513e-06,1.5178999158964834,0.0080419712426751,-3.402576653592504e-10,0.0080419354000882,1.2986238411678849e-13,,,,True,0.0,Native LOCA Moore-Spence Hopf continuation row from C++ executable.,,,True,,,
loca,upper_hopf,wa,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/loca_figure3_hopf_loci.csv,145,212.0,-1.3682981492394173,0.2545397798685117,-1.3642130400000028,0.2555817294649985,-0.004085109239414519,-0.0010419495964868464,-0.004076776531201694,episode6-hopf-locus-schema-v1,native_LOCA_MooreSpence_Hopf_continuation,C++ LOCA::Hopf::MooreSpence::ExtendedGroup over TASK-025 LOCA::LAPACK backend; no Python Hopf corrector.,episodes/006-figure3-hopf-bifurcation/scripts/run_loca_hopf_loci.py,LOCA_MooreSpence_Hopf_bifurcation_parameter_log_w_continued_in_T,physical_ode_state,log_n_log_q_s_internal__physical_state_output,,,,,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/raw/native_loca_hopf,nox_loca_native_moore_spence_hopf_continuation,True,44,30000.0,1.0,10000000000.0,10000.0,12.00091181978135,-11.944125130535497,162903.26213631112,6.497291692808704e-06,1.5163511197837851,0.0083098752742917,-3.6488912108847965e-10,0.0083098368297373,1.3284195142798496e-13,,,,True,0.0,Native LOCA Moore-Spence Hopf continuation row from C++ executable.,,,True,,,
loca,upper_hopf,wa,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/loca_figure3_hopf_loci.csv,146,212.5,-1.3333898651594125,0.26358223690936,-1.3293434375000004,0.2646509641688511,-0.0040464276594121,-0.0010687272594910868,-0.00403825190226484,episode6-hopf-locus-schema-v1,native_LOCA_MooreSpence_Hopf_continuation,C++ LOCA::Hopf::MooreSpence::ExtendedGroup over TASK-025 LOCA::LAPACK backend; no Python Hopf corrector.,episodes/006-figure3-hopf-bifurcation/scripts/run_loca_hopf_loci.py,LOCA_MooreSpence_Hopf_bifurcation_parameter_log_w_continued_in_T,physical_ode_state,log_n_log_q_s_internal__physical_state_output,,,,,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/raw/native_loca_hopf,nox_loca_native_moore_spence_hopf_continuation,True,45,30000.0,1.0,10000000000.0,10000.0,12.01400514037712,-11.88008138051464,165050.23158112122,6.927016336719553e-06,1.5147933843522443,0.0085848598836473,-3.91600580521706e-10,0.0085848186198761,1.3574093495172462e-13,,,,True,0.0,Native LOCA Moore-Spence Hopf continuation row from C++ executable.,,,True,,,
loca,upper_hopf,wa,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/loca_figure3_hopf_loci.csv,147,213.0,-1.2987165173953024,0.2728818074202378,-1.294719790000002,0.27397462400592126,-0.003996727395300326,-0.0010928165856834426,-0.003988751110248167,episode6-hopf-locus-schema-v1,native_LOCA_MooreSpence_Hopf_continuation,C++ LOCA::Hopf::MooreSpence::ExtendedGroup over TASK-025 LOCA::LAPACK backend; no Python Hopf corrector.,episodes/006-figure3-hopf-bifurcation/scripts/run_loca_hopf_loci.py,LOCA_MooreSpence_Hopf_bifurcation_parameter_log_w_continued_in_T,physical_ode_state,log_n_log_q_s_internal__physical_state_output,,,,,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/raw/native_loca_hopf,nox_loca_native_moore_spence_hopf_continuation,True,46,30000.0,1.0,10000000000.0,10000.0,12.027026174070578,-11.816397485459454,167213.40904766507,7.38250544731901e-06,1.5132267348630533,0.0088670409945387,-4.2059835892978634e-10,0.0088669966736634,1.3871056200158917e-13,,,,True,0.0,Native LOCA Moore-Spence Hopf continuation row from C++ executable.,,,True,,,
loca,upper_hopf,wa,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/loca_figure3_hopf_loci.csv,148,213.5,-1.264278023530939,0.2824431398473065,-1.2603420975000006,0.2835570057626617,-0.003935926030938397,-0.0011138659153551722,-0.00392819042632818,episode6-hopf-locus-schema-v1,native_LOCA_MooreSpence_Hopf_continuation,C++ LOCA::Hopf::MooreSpence::ExtendedGroup over TASK-025 LOCA::LAPACK backend; no Python Hopf corrector.,episodes/006-figure3-hopf-bifurcation/scripts/run_loca_hopf_loci.py,LOCA_MooreSpence_Hopf_bifurcation_parameter_log_w_continued_in_T,physical_ode_state,log_n_log_q_s_internal__physical_state_output,,,,,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/raw/native_loca_hopf,nox_loca_native_moore_spence_hopf_continuation,True,47,30000.0,1.0,10000000000.0,10000.0,12.039976678283509,-11.753071409125884,169392.98987898158,7.86513065704615e-06,1.511651196245875,0.0091565333088206,-4.521085443954381e-10,0.0091564856701075,1.4178734398061557e-13,,,,True,0.0,Native LOCA Moore-Spence Hopf continuation row from C++ executable.,,,True,,,
loca,upper_hopf,wa,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/loca_figure3_hopf_loci.csv,149,214.0,-1.2300743616480845,0.2922708431311787,-1.226210359999996,0.2934023628398887,-0.003864001648088422,-0.0011315197087100048,-0.0038565459996908118,episode6-hopf-locus-schema-v1,native_LOCA_MooreSpence_Hopf_continuation,C++ LOCA::Hopf::MooreSpence::ExtendedGroup over TASK-025 LOCA::LAPACK backend; no Python Hopf corrector.,episodes/006-figure3-hopf-bifurcation/scripts/run_loca_hopf_loci.py,LOCA_MooreSpence_Hopf_bifurcation_parameter_log_w_continued_in_T,physical_ode_state,log_n_log_q_s_internal__physical_state_output,,,,,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/raw/native_loca_hopf,nox_loca_native_moore_spence_hopf_continuation,True,48,30000.0,1.0,10000000000.0,10000.0,12.052858456981802,-11.690101145110765,171589.18798693077,8.376326161803665e-06,1.5100667931071832,0.0094534500986558,-4.863820143082702e-10,0.0094533988562536,1.4482250326206804e-13,,,,True,0.0,Native LOCA Moore-Spence Hopf continuation row from C++ executable.,,,True,,,
loca,upper_hopf,wa,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/loca_figure3_hopf_loci.csv,150,214.5,-1.196105571443658,0.3023694782620984,-1.1923245774999955,0.3035148994789277,-0.0037809939436623807,-0.0011454212168292566,-0.003773854986347319,episode6-hopf-locus-schema-v1,native_LOCA_MooreSpence_Hopf_continuation,C++ LOCA::Hopf::MooreSpence::ExtendedGroup over TASK-025 LOCA::LAPACK backend; no Python Hopf corrector.,episodes/006-figure3-hopf-bifurcation/scripts/run_loca_hopf_loci.py,LOCA_MooreSpence_Hopf_bifurcation_parameter_log_w_continued_in_T,physical_ode_state,log_n_log_q_s_internal__physical_state_output,,,,,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/raw/native_loca_hopf,nox_loca_native_moore_spence_hopf_continuation,True,49,30000.0,1.0,10000000000.0,10000.0,12.06567336305786,-11.627484716427295,173802.2370366791,8.917590988267712e-06,1.5084735497383928,0.0097579029876225,-5.23698206762041e-10,0.0097578478280257,1.479175153393143e-13,,,,True,0.0,Native LOCA Moore-Spence Hopf continuation row from C++ executable.,,,True,,,
loca,upper_hopf,wa,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/loca_figure3_hopf_loci.csv,151,215.0,-1.1623717553969544,0.3127435493595101,-1.158684749999999,0.31389876484806495,-0.003687005396955323,-0.0011552154885548505,-0.0036802167383933617,episode6-hopf-locus-schema-v1,native_LOCA_MooreSpence_Hopf_continuation,C++ LOCA::Hopf::MooreSpence::ExtendedGroup over TASK-025 LOCA::LAPACK backend; no Python Hopf corrector.,episodes/006-figure3-hopf-bifurcation/scripts/run_loca_hopf_loci.py,LOCA_MooreSpence_Hopf_bifurcation_parameter_log_w_continued_in_T,physical_ode_state,log_n_log_q_s_internal__physical_state_output,,,,,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/raw/native_loca_hopf,nox_loca_native_moore_spence_hopf_continuation,True,50,30000.0,1.0,10000000000.0,10000.0,12.078423300718082,-11.565220175111612,176032.39167918713,9.490491312208096e-06,1.5068714901237823,0.0100700017201423,-5.643668572839071e-10,0.0100699422993321,1.509181287732817e-13,,,,True,0.0,Native LOCA Moore-Spence Hopf continuation row from C++ executable.,,,True,,,
