comparison,reference,variable,T_K,log_w,w_m_s,auto_value,reference_value,signed_diff,abs_diff,rel_diff,auto_residual_norm,reference_residual_norm,reference_converged
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,190.0,-0.198439805616838,0.8200091291985583,1.5856304712159188,1.5860323886639676,-0.00040191744804873863,0.00040191744804873863,0.00025341061816984927,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,190.0,-0.16787110894791887,0.8454628002519845,1.585734297449431,1.5862348178137653,-0.0005005203643342337,0.0005005203643342337,0.0003155398927783454,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,190.0,-0.1322076295008477,0.8761590597242197,1.5858554280258883,1.5862348178137653,-0.0003793897878769936,0.0003793897878769936,0.0002391763083349092,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,190.0,-0.10163893283192971,0.9033556648626224,1.585959254400763,1.5864372469635628,-0.0004779925627997894,0.0004779925627997894,0.0003012993824462115,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,190.0,-0.06597545338485832,0.9361538434176956,1.5860803852819334,1.5864372469635628,-0.0003568616816294057,0.0003568616816294057,0.0002249453499105862,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,190.0,-0.035406756715940346,0.9652127296389292,1.5861842117435176,1.5866396761133603,-0.000455464369842673,0.000455464369842673,0.0002870622591251346,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,190.0,0.06648889884712127,1.068749099662175,1.5865303005297418,1.5870445344129556,-0.0005142338832138105,0.0005142338832138105,0.00032401981926992647,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,190.0,0.0970575955160385,1.1019238376654363,1.5866341273247029,1.5870445344129556,-0.00041040708825268446,0.00041040708825268446,0.0002585983438735027,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,190.0,0.13272107496310953,1.1419314406368952,1.5867552586530291,1.587246963562753,-0.0004917049097239445,0.0004917049097239445,0.00030978475373501924,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,190.0,0.16328977163202893,1.1773778109522417,1.5868590855603715,1.587246963562753,-0.0003878780023816031,0.0003878780023816031,0.0002443715510477132,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,190.0,0.19895325107910017,1.2201249250429749,1.5869802170827036,1.5874493927125508,-0.00046917562984716277,0.00046917562984716277,0.0002955531256624565,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,190.0,0.22952194774801823,1.2579984771538917,1.5870840441371068,1.5874493927125508,-0.00036534857544401333,0.00036534857544401333,0.00023014817172831238,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,190.0,0.26518542719508925,1.303672689737678,1.5872051757228864,1.5876518218623483,-0.0004466461394618815,0.0004466461394618815,0.00028132499412746324,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,190.0,0.29575412386400746,1.3441396243416246,1.5873090029545842,1.5876518218623483,-0.0003428189077641086,0.0003428189077641086,0.00021592826779991028,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,190.0,0.33141760331107856,1.392941367793147,1.58743013480305,1.5878542510121458,-0.00042411620909588166,0.00042411620909588166,0.0002671002132755807,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,190.0,0.3619862999799977,1.4361792661408996,1.5875339621552556,1.5880566801619431,-0.0005227180066875725,0.0005227180066875725,0.00032915576201868814,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,190.0,0.3976497794270689,1.4883226973941328,1.5876550941322556,1.5880566801619431,-0.00040158602968753954,0.00040158602968753954,0.0002528789020594577,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,190.0,0.4282184760959872,1.534521300570469,1.5877589215964687,1.5882591093117409,-0.0005001877152721601,0.0005001877152721601,0.0003149282836406412,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,190.0,0.4638819555430583,1.5902352409046194,1.5878800537829727,1.5882591093117409,-0.0003790555287681574,0.0003790555287681574,0.00023866101352468743,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,190.0,0.4944506522119764,1.6395972824700733,1.587983881377906,1.5884615384615386,-0.00047765708363267656,0.00047765708363267656,0.00030070421729902155,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,190.0,0.5301141316590474,1.69912622164714,1.5881050137161892,1.5884615384615386,-0.000356524745349418,0.000356524745349418,0.00022444657092215176,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,190.0,0.5606828283279668,1.7518683172946936,1.5882088414225806,1.5885627530364372,-0.00035391161385667225,0.00035391161385667225,0.00022278730454946936,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,190.0,0.5963463077750379,1.815473486455109,1.5883299739184402,1.5888663967611336,-0.0005364228426933959,0.0005364228426933959,0.00033761356133333876,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,190.0,0.6269150044439561,1.87182708458591,1.5884338018263735,1.5888663967611336,-0.000432594934760111,0.000432594934760111,0.00027226640052426405,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,190.0,0.6625784838910274,1.9397876026104544,1.5885549344502548,1.5888663967611336,-0.0003114623108788628,0.0003114623108788628,0.00019602800557288598,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,210.0,-5.267748669879129,0.0051552035833936,1.511365934664083,1.5117408906882592,-0.00037495602417614293,0.00037495602417614293,0.00024802929290708973,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,210.0,-5.232085190432056,0.0053423738134509,1.5114715360528725,1.5117408906882592,-0.00026935463538668714,0.00026935463538668714,0.00017817513374534472,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,210.0,-5.201516493763139,0.0055082049253861,1.5115620515229558,1.5119433198380567,-0.000381268315100991,0.000381268315100991,0.0002521710371668089,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,210.0,-5.165853014316074,0.0057081915925292,1.5116676530722581,1.5119433198380567,-0.00027566676579859895,0.00027566676579859895,0.0001823261243868093,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,210.0,-5.135284317647141,0.0058853779505009,1.5117581687403732,1.5121457489878545,-0.0003875802474813117,0.0003875802474813117,0.00025631143541602133,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,210.0,-5.09962083820008,0.0060990586572178,1.511863770413011,1.5121457489878545,-0.0002819785748435777,0.0002819785748435777,0.00018647579112814907,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,210.0,-5.069052141531155,0.0062883778090035,1.5119542861818562,1.5123481781376518,-0.0003938919557955334,0.0003938919557955334,0.0002604505771155046,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,210.0,-5.03338866208408,0.0065166902514044,1.5120598879698979,1.5123481781376518,-0.0002882901677538907,0.0002882901677538907,0.00019062420408301703,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,210.0,-5.002819965415162,0.0067189729871813,1.5121504038394735,1.5125506072874495,-0.0004002034479759775,0.0004002034479759775,0.00026458846801409645,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,210.0,-4.96715648596809,0.0069629190698948,1.5122560058449257,1.5125506072874495,-0.00029460144252380083,0.00029460144252380083,0.00019477129631525374,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,210.0,-4.936587789299177,0.0071790530680003,1.5123465218277863,1.512753036437247,-0.0004065146094607286,0.0004065146094607286,0.00026872503288317935,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,210.0,-4.9009243098521065,0.0074397033008368,1.5124521239796458,1.512753036437247,-0.0003009124576012212,0.0003009124576012212,0.00019891710699184166,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,210.0,-4.870355613183188,0.0076706370231719,1.5125426401583149,1.5129554655870443,-0.0004128254287294464,0.0004128254287294464,0.0002728602646405493,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,210.0,-4.83469213373612,0.007949135218847,1.5126482424254,1.5129554655870443,-0.00030722316164433217,0.00030722316164433217,0.00020306160269240048,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,210.0,-4.804123437067196,0.0081958820730162,1.5127387587045127,1.513157894736842,-0.00041913603232934804,0.00041913603232934804,0.0002769942474524387,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,210.0,-4.768459957620128,0.0084934503665498,1.5128443610864521,1.513157894736842,-0.00031353365038988557,0.00031353365038988557,0.00020720484721418526,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,210.0,-4.737891260951203,0.0087570931530028,1.5129348774660758,1.5133603238866398,-0.00042544642056396853,0.00042544642056396853,0.00028112698202059985,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,210.0,-4.702227781504139,0.0090750373648202,1.513040480071687,1.5133603238866398,-0.00031984381495275827,0.00031984381495275827,0.00021134676911003554,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,210.0,-4.67165908483522,0.0093567330285105,1.5131309965800561,1.5135627530364373,-0.00043175645638116045,0.00043175645638116045,0.0002852583782965003,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,210.0,-4.635995605388147,0.0096964483947809,1.5132365992754693,1.5135627530364373,-0.0003261537609680065,0.0003261537609680065,0.00021548743870294934,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,210.0,-4.539194732603236,0.010682004961377,1.5135232355607948,1.5133603238866398,0.00016291167415505292,0.00016291167415505292,0.0001076373790156518,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,210.0,-4.503531253156168,0.0110698370408965,1.5136288385461472,1.5133603238866398,0.0002685146595073906,0.0002685146595073906,0.00017739795428666722,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,210.0,-4.472962556487248,0.0114134527161627,1.5137193555287896,1.5135627530364373,0.00015660249235227575,0.00015660249235227575,0.00010345543365108758,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,210.0,-4.437299077040175,0.011827841505291,1.5138249586642305,1.5135627530364373,0.00026220562779322165,0.00026220562779322165,0.0001732073621144328,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,210.0,-4.406730380371255,0.0121949861823777,1.513915475718017,1.5137651821862348,0.00015029353178230842,0.00015029353178230842,9.927471790393548e-05,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,210.0,-4.371066900924184,0.012637750145503,1.5140210789969277,1.5143724696356275,-0.00035139063869982223,0.00035139063869982223,0.00023203712808142252,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,210.0,-4.34049820425527,0.0130300349672261,1.514111596192796,1.5143724696356275,-0.000260873442831544,0.000260873442831544,0.00017226504579438944,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,210.0,-4.304834724808197,0.0135031170876542,1.514217199549227,1.514574898785425,-0.0003576992361979947,0.0003576992361979947,0.00023617137487544693,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,210.0,-4.274266028139279,0.0139222635194518,1.5143077168394012,1.5147773279352226,-0.00046961109582133176,0.00046961109582133176,0.0003100198868578617,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,210.0,-4.238602548692206,0.0144277398258092,1.5144133205146137,1.5147773279352226,-0.00036400742060882507,0.00036400742060882507,0.00024030424399406602,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,210.0,-4.208033852023286,0.0148755872100566,1.5145038379121858,1.5143724696356275,0.00013136827655824135,0.00013136827655824135,8.674014107441197e-05,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,210.0,-4.172370372576215,0.0154156758865373,1.5146094416538078,1.5143724696356275,0.00023697201818029257,0.00023697201818029257,0.0001564575075681173,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,210.0,-4.1418016759073,0.0158941895141424,1.5146999591986394,1.514574898785425,0.0001250604132143618,0.0001250604132143618,8.256447915963878e-05,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,210.0,-4.106138196460227,0.0164712606345768,1.5148055630834543,1.514574898785425,0.00023066429802920396,0.00023066429802920396,0.00015227320499119142,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,210.0,-4.075569499791311,0.0169825403692762,1.5148960806986884,1.5147773279352226,0.00011875276346584585,0.00011875276346584585,7.83900394085617e-05,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,210.0,-4.0399060203442385,0.0175991262977377,1.515001684730896,1.515384615384615,-0.0003829306537190824,0.0003829306537190824,0.00025269535524609507,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,210.0,-4.00933732367532,0.018145415790939,1.5150922025350602,1.515384615384615,-0.00029241284955494606,0.00029241284955494606,0.00019296279412255328,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,210.0,-3.973673844228248,0.01880422229453,1.5151978066994638,1.515587044534413,-0.0003892378349492631,0.0003892378349492631,0.00025682314740875647,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,210.0,-3.943105147559329,0.0193879188311384,1.5152883246478785,1.515587044534413,-0.0002987198865345153,0.0002987198865345153,0.00019709846927748172,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,210.0,-3.9074416681122597,0.0200918369537215,1.515393928981123,1.5157894736842106,-0.0003955447030876691,0.0003955447030876691,0.0002609496305092261,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,210.0,-3.876872971443338,0.0207155019721573,1.5154844470578168,1.5157894736842106,-0.0003050266263937562,0.0003050266263937562,0.00020123284380143638,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,210.0,-3.8412094919962687,0.0214676207211376,1.5155900514758736,1.515991902834008,-0.00040185135813453066,0.00040185135813453066,0.00026507487103546285,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,210.0,-3.81064079532735,0.0221339910537089,1.5156805696820284,1.515991902834008,-0.0003113331519797313,0.0003113331519797313,0.00020536597286418385,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,210.0,-3.774977315880279,0.0229376109555405,1.515786174320643,1.5161943319838056,-0.00040815766316248947,0.00040815766316248947,0.00026919877917526007,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,210.0,-3.744408619211361,0.0236496108384984,1.5158766926296838,1.5161943319838056,-0.00031763935412176814,0.00031763935412176814,0.0002094977849614866,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,210.0,-3.708745139764287,0.0245082584224011,1.515982297381713,1.516396761133603,-0.0004144637518901373,0.0004144637518901373,0.0002733214436440099,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,210.0,-3.678176443095368,0.02526901232838,1.5160728157898498,1.516396761133603,-0.00032394534375335127,0.00032394534375335127,0.00021362835377673948,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,210.0,-3.6425129636482967,0.0261864556018249,1.5161784206554094,1.5165991902834008,-0.00042076962799142414,0.00042076962799142414,0.0002774428673622044,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,210.0,-3.611944266979379,0.0269993019509813,1.516268939252317,1.5165991902834008,-0.00033025103108386133,0.00033025103108386133,0.00021775762060254603,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,210.0,-3.5762807875323093,0.027979566934857,1.5163745442598708,1.5168016194331984,-0.000427075173327518,0.000427075173327518,0.00028156297293980236,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,210.0,-3.5457120908633906,0.0288480727448755,1.5164650629736733,1.5168016194331984,-0.000336556459525017,0.000336556459525017,0.00022188561458075324,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,210.0,-3.5100486114163205,0.0298954611408956,1.5165706681988236,1.517004048582996,-0.00043338038417251035,0.00043338038417251035,0.0002856817584483855,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,210.0,-3.479479914747401,0.0308234376801502,1.5166611870115427,1.517004048582996,-0.0003428615714533567,0.0003428615714533567,0.0002260122982358663,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,210.0,-3.4438164353003287,0.0319425457480323,1.5167667923498984,1.5172064777327936,-0.000439685382895183,0.000439685382895183,0.00028979930507034077,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,210.0,-3.41324773863141,0.0329340652605944,1.5168573112612216,1.5172064777327936,-0.0003491664715720155,0.0003491664715720155,0.0002301377411028361,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,210.0,-3.3775842591843404,0.0341298039878493,1.5169629167125427,1.5168016194331984,0.00016129727934433014,0.00016129727934433014,0.00010632908528435386,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,210.0,-3.347015562515421,0.0351892175637368,1.5170534357304306,1.5168016194331984,0.0002518162972322546,0.0002518162972322546,0.00016599039381299722,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,210.0,-3.3113520830683507,0.03646683421658,1.5171590414278902,1.517004048582996,0.00015499284489406406,0.00015499284489406406,0.00010215991907360677,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,210.0,-3.280783386399433,0.0375987908856671,1.5172495606097272,1.517004048582996,0.0002455120267310651,0.0002455120267310651,0.0001618138723549228,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,210.0,-3.2451199069523615,0.0389638920356228,1.5173551663545664,1.5172064777327936,0.00014868862177275233,0.00014868862177275233,9.799196988927487e-05,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,210.0,-3.214551210283442,0.0401733591690013,1.51744568566953,1.5172064777327936,0.0002392079367363742,0.0002392079367363742,0.00015763854943567912,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,210.0,-3.178887730836371,0.0416319352962483,1.5175512915925569,1.5174089068825911,0.00014238470996574826,0.00014238470996574826,9.382530314103989e-05,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,210.0,-3.148319034167451,0.0429242204045665,1.517641811005727,1.518016194331984,-0.00037438332625705506,0.00037438332625705506,0.0002466267011214631,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,210.0,-3.1126555547203805,0.0444826721859923,1.5177474170639578,1.518016194331984,-0.0002687772680263212,0.0002687772680263212,0.00017705823497133304,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,210.0,-3.0820868580514635,0.0458634462104305,1.5178379366618837,1.5182186234817814,-0.0003806868198976687,0.0003806868198976687,0.0002507457187059311,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,210.0,-3.0464233786043917,0.0475286126077536,1.5179435428646686,1.5182186234817814,-0.0002750806171127884,0.0002750806171127884,0.00018118643313828997,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,210.0,-3.0158546819354726,0.0490039348058441,1.5180340625317692,1.518421052631579,-0.000386990099809692,0.000386990099809692,0.00025486349727501384,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,210.0,-2.9801912024884007,0.0507831230770636,1.5181396688761115,1.518421052631579,-0.00028138375546737926,0.00028138375546737926,0.00018531339181560507,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,210.0,-2.9496225058194834,0.0523594676125598,1.5182301886919796,1.5186234817813766,-0.0003932930893970621,0.0003932930893970621,0.00025897998688636186,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,210.0,-2.913959026372412,0.0542604853784322,1.5183357951993368,1.5186234817813766,-0.00028768658203981445,0.00028768658203981445,0.00018943904495823558,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,210.0,-2.8833903297034946,0.0559447697319145,1.5184263151153676,1.518825910931174,-0.0003995958158062862,0.0003995958158062862,0.0002630952059287024,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,210.0,-2.847726850256422,0.0579759592381749,1.5185319217436393,1.518825910931174,-0.000293989187534649,0.000293989187534649,0.00019356345280836546,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,210.0,-2.8171581535875045,0.0597755745630647,1.518622441795134,1.5190283400809717,-0.0004058982858377025,0.0004058982858377025,0.00026720915938676043,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,210.0,-2.7814946741404336,0.061945849288745,1.5187280485979817,1.5190283400809717,-0.0003002914829899339,0.0003002914829899339,0.00019768655729881043,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,210.0,-2.7509259774715153,0.0638686928459403,1.5188185687764526,1.5192307692307692,-0.00041220045431655805,0.00041220045431655805,0.00027132181803115213,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,210.0,-2.715262498024442,0.0661875766184342,1.5189241756624032,1.5192307692307692,-0.00030659356836593155,0.00030659356836593155,0.00020180842474719547,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,210.0,-2.6846938013555244,0.0682420864318988,1.51901469596771,1.519433198380567,-0.0004185024128569026,0.0004185024128569026,0.00027543324267427375,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,210.0,-2.6490303219084534,0.0707197552204202,1.5191203030629912,1.519433198380567,-0.0003128953175757232,0.0003128953175757232,0.0002059289726650776,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,210.0,-2.618461625239535,0.0729149471058065,1.5192108234785078,1.5196356275303644,-0.00042480405185663095,0.00042480405185663095,0.00027954336168532794,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,210.0,-2.5827981457924643,0.0755622736766468,1.5193164306879088,1.5196356275303644,-0.00031919684245562685,0.00031919684245562685,0.00021004827517394386,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,210.0,-2.552229449123545,0.0779077808054444,1.5194069512543513,1.519838056680162,-0.0004311054258105962,0.0004311054258105962,0.0002836522114417082,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,210.0,-2.5165659696764746,0.0807363824349864,1.5195125586221274,1.519838056680162,-0.00032549805803450127,0.00032549805803450127,0.00021416627686340388,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,210.0,-2.485997273007556,0.0832424976078165,1.5196030793151278,1.519433198380567,0.00016988093456093978,0.00016988093456093978,0.00011179296546141751,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,210.0,-2.450333793560484,0.0862647870626866,1.5197086867735732,1.519433198380567,0.0002754883930062846,0.0002754883930062846,0.00018127710620063765,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,210.0,-2.4197650968915663,0.0889425078772505,1.5197992075898474,1.5196356275303644,0.00016358005948302612,0.00016358005948302612,0.0001076326784920735,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,210.0,-2.384101617444495,0.0921717478853238,1.519904815267217,1.5196356275303644,0.000269187736852583,0.000269187736852583,0.0001771082860904396,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,210.0,-2.3535329207755766,0.0950328249972156,1.5199953361807106,1.519838056680162,0.00015727950054866824,0.00015727950054866824,0.00010347367311261898,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,210.0,-2.3178694413285053,0.0984831864485114,1.52010094396987,1.520445344129555,-0.0003444001596848434,0.0003444001596848434,0.00022651268657211104,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,210.0,-2.2210685685435974,0.1084931145326827,1.5203875940891316,1.5202429149797572,0.00014467910937443484,0.00014467910937443484,9.515935932186588e-05,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,210.0,-2.185405089096526,0.1124321793781775,1.5204932022100661,1.5202429149797572,0.0002502872303089543,0.0002502872303089543,0.0001646092399131788,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,210.0,-2.1548363924276077,0.1159221548038278,1.5205837234445267,1.520445344129555,0.0001383793149718482,0.0001383793149718482,9.100407484198386e-05,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,210.0,-2.1191729129805363,0.1201309461798391,1.5206893317005565,1.520445344129555,0.00024398757100163593,0.00024398757100163593,0.00016044537560396343,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,210.0,-2.088604216311618,0.1238598968445554,1.520779853110781,1.5206477732793522,0.00013207983142882185,0.00013207983142882185,8.685006653569897e-05,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,210.0,-2.0529407368645467,0.1283568842112516,1.5208854614781515,1.5206477732793522,0.000237688198799324,0.000237688198799324,0.00015628277396268514,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,210.0,-2.022372040195628,0.1323411738878178,1.5209759829853116,1.5208502024291497,0.00012578055616185857,0.00012578055616185857,8.269726647161218e-05,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,210.0,-1.9867085607485568,0.1371460913972693,1.5210815914753837,1.5214574898785425,-0.00037589840315876977,0.00037589840315876977,0.0002470646769031829,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,210.0,-1.9561398640796392,0.1414032043639272,1.5211721131735916,1.5214574898785425,-0.0002853767049508793,0.0002853767049508793,0.0001875679779746333,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,210.0,-1.920476384632567,0.1465371374595845,1.5212777218098645,1.5216599190283402,-0.000382197218475655,0.000382197218475655,0.000251171246410767,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,210.0,-1.8899076879636496,0.1510857552263796,1.5213682435757032,1.5216599190283402,-0.0002916754526369747,0.0002916754526369747,0.00019168241798944458,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,210.0,-1.8542442085165782,0.1565712331724292,1.5214738523518403,1.5218623481781377,-0.0003884958262974081,0.0003884958262974081,0.00025527658711215693,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,210.0,-1.8236755118476593,0.1614313164613742,1.5215643742575498,1.5218623481781377,-0.00029797392058794614,0.00029797392058794614,0.0001957955796361338,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,210.0,-1.7880120324005881,0.1672924112080218,1.521669983201583,1.5220647773279352,-0.0003947941263522381,0.0003947941263522381,0.00025938063361883977,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,210.0,-1.7574433357316703,0.1724852875468317,1.5217605052042487,1.5220647773279352,-0.0003042721236865553,0.0003042721236865553,0.0001999074732027641,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,210.0,-1.7217798562845985,0.1787477193653608,1.5218661142927215,1.5222672064777327,-0.00040109218501127586,0.00040109218501127586,0.0002634834300473009,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,210.0,-1.6912111596156802,0.1842961766791503,1.5219566364696258,1.5222672064777327,-0.00031057000810696955,0.00031057000810696955,0.00020401806383622736,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,210.0,-1.6555476801686089,0.1909874270303166,1.522062245697807,1.5224696356275305,-0.0004073899297234451,0.0004073899297234451,0.0002675849292426298,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,210.0,-1.6249789834996906,0.1969158136419645,1.5221527679423008,1.5224696356275305,-0.00031686768522964925,0.00031686768522964925,0.00020812742521399643,,,
auto_vs_digitized_figure1,digitized_paper_saturation_ratio,s,210.0,-1.5893155040526195,0.2040652457730275,1.5222583773098977,1.5220647773279352,0.00019359998196244455,0.00019359998196244455,0.00012717944919742882,,,
