backend,branch_id,paper_fit_branch,point_index,T_K,p_Pa,F,N_a_m3,N_a_cm3,log_w,w_m_s,table_ii_reference_w_m_s,log_n,log_q,n,q,s,hopf_frequency,eigenvalue_real,eigenvalue_imag,residual_norm,equilibrium_residual_norm,eigen_residual_norm,physical_residual_norm,converged,iterations,message,jacobian_coordinate_system,state_coordinate_system,continuation_parameterization,normalization,phase_condition,method,method_metadata,source_file
python,lower_hopf,wb,31,221.0,30000.0,1.0,10000000000.0,10000.0,-3.587710996583492,0.02766157545230726,0.02769138929197307,9.430321107249437,-13.653704602197829,12460.527254908884,1.175632094557703e-06,1.4791900232858888,0.003959419224089215,0.0,0.003959419224089215,2.1180355731121307e-14,2.0011661924427623e-15,2.1085606530689776e-14,4.472866954864852e-12,True,5,`gtol` termination condition is satisfied.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,fixed_T_augmented_unknown_log_w,norm(v_real)^2 + norm(v_imag)^2 = 1,"dot(v_real, previous_v_imag) - dot(v_imag, previous_v_real) = 0",python_characteristic_augmented_hopf_least_squares_predictor_corrector,equilibrium rows use log-state/log-w residual; Hopf row uses physical ODE Jacobian characteristic-polynomial condition a1*a2-a3=0,episodes/006-figure3-hopf-bifurcation/scripts/generate_python_hopf_loci.py
python,lower_hopf,wb,32,222.0,30000.0,1.0,10000000000.0,10000.0,-3.522251490796301,0.029532867278651308,0.029557449167853467,9.458945591302882,-13.533873734136414,12822.35731251987,1.3252973161686524e-06,1.4758107849477295,0.004201059518530129,0.0,0.004201059518530129,2.0740504470206708e-14,1.4654634158025876e-15,2.068866701011954e-14,3.698375218725414e-12,True,5,`gtol` termination condition is satisfied.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,fixed_T_augmented_unknown_log_w,norm(v_real)^2 + norm(v_imag)^2 = 1,"dot(v_real, previous_v_imag) - dot(v_imag, previous_v_real) = 0",python_characteristic_augmented_hopf_least_squares_predictor_corrector,equilibrium rows use log-state/log-w residual; Hopf row uses physical ODE Jacobian characteristic-polynomial condition a1*a2-a3=0,episodes/006-figure3-hopf-bifurcation/scripts/generate_python_hopf_loci.py
python,lower_hopf,wb,33,223.0,30000.0,1.0,10000000000.0,10000.0,-3.457519170673325,0.031507830691200264,0.03152592265981132,9.487709567116195,-13.41509352681219,13196.534907635973,1.4924469647570041e-06,1.472397595261656,0.004454010229562297,0.0,0.004454010229562297,1.1821739881620509e-14,1.104093222389106e-15,1.1770068478346731e-14,3.2933657558636258e-12,True,5,`gtol` termination condition is satisfied.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,fixed_T_augmented_unknown_log_w,norm(v_real)^2 + norm(v_imag)^2 = 1,"dot(v_real, previous_v_imag) - dot(v_imag, previous_v_real) = 0",python_characteristic_augmented_hopf_least_squares_predictor_corrector,equilibrium rows use log-state/log-w residual; Hopf row uses physical ODE Jacobian characteristic-polynomial condition a1*a2-a3=0,episodes/006-figure3-hopf-bifurcation/scripts/generate_python_hopf_loci.py
python,lower_hopf,wb,34,224.0,30000.0,1.0,10000000000.0,10000.0,-3.3935218689706566,0.03359016816496965,0.033600621337380746,9.516640554715606,-13.297349105047473,13583.90010586556,1.6789380037697433e-06,1.4689506210602459,0.004718511796294678,0.0,0.004718511796294678,1.4210196536201751e-14,8.498539687352873e-16,1.4184760619386748e-14,3.2152059829202952e-12,True,5,`gtol` termination condition is satisfied.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,fixed_T_augmented_unknown_log_w,norm(v_real)^2 + norm(v_imag)^2 = 1,"dot(v_real, previous_v_imag) - dot(v_imag, previous_v_real) = 0",python_characteristic_augmented_hopf_least_squares_predictor_corrector,equilibrium rows use log-state/log-w residual; Hopf row uses physical ODE Jacobian characteristic-polynomial condition a1*a2-a3=0,episodes/006-figure3-hopf-bifurcation/scripts/generate_python_hopf_loci.py
python,lower_hopf,wb,35,225.0,30000.0,1.0,10000000000.0,10000.0,-3.3302685986360654,0.03578349237948884,0.035785365645539614,9.545767723921099,-13.18062579657778,13985.379254358606,1.886804696172787e-06,1.4654700264099794,0.004994778609482521,0.0,0.004994778609482521,9.791531339698062e-15,6.478934867424932e-16,9.77007267148643e-15,1.8012259470695251e-12,True,5,`gtol` termination condition is satisfied.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,fixed_T_augmented_unknown_log_w,norm(v_real)^2 + norm(v_imag)^2 = 1,"dot(v_real, previous_v_imag) - dot(v_imag, previous_v_real) = 0",python_characteristic_augmented_hopf_least_squares_predictor_corrector,equilibrium rows use log-state/log-w residual; Hopf row uses physical ODE Jacobian characteristic-polynomial condition a1*a2-a3=0,episodes/006-figure3-hopf-bifurcation/scripts/generate_python_hopf_loci.py
python,lower_hopf,wb,36,226.0,30000.0,1.0,10000000000.0,10000.0,-3.2677695784499394,0.03809129203630062,0.03808397381949414,9.575121942921164,-13.064909124616243,14401.99392397538,2.118273633980036e-06,1.4619559727483349,0.0052829946338923935,0.0,0.0052829946338923935,9.522934731898315e-15,5.05901140848581e-16,9.509487364925795e-15,2.774669422574415e-12,True,5,`gtol` termination condition is satisfied.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,fixed_T_augmented_unknown_log_w,norm(v_real)^2 + norm(v_imag)^2 = 1,"dot(v_real, previous_v_imag) - dot(v_imag, previous_v_real) = 0",python_characteristic_augmented_hopf_least_squares_predictor_corrector,equilibrium rows use log-state/log-w residual; Hopf row uses physical ODE Jacobian characteristic-polynomial condition a1*a2-a3=0,episodes/006-figure3-hopf-bifurcation/scripts/generate_python_hopf_loci.py
python,lower_hopf,wb,37,227.0,30000.0,1.0,10000000000.0,10000.0,-3.206036251141149,0.04051689419865343,0.04050025008299265,9.604735815994413,-12.950184800341528,14834.870687866489,2.375779888342853e-06,1.4584086190065968,0.0055833087301271,0.0,0.0055833087301271,2.0757651589863633e-15,4.062712313979357e-16,2.035618992296959e-15,2.660982570390071e-12,True,5,`gtol` termination condition is satisfied.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,fixed_T_augmented_unknown_log_w,norm(v_real)^2 + norm(v_imag)^2 = 1,"dot(v_real, previous_v_imag) - dot(v_imag, previous_v_real) = 0",python_characteristic_augmented_hopf_least_squares_predictor_corrector,equilibrium rows use log-state/log-w residual; Hopf row uses physical ODE Jacobian characteristic-polynomial condition a1*a2-a3=0,episodes/006-figure3-hopf-bifurcation/scripts/generate_python_hopf_loci.py
python,lower_hopf,wb,38,228.0,30000.0,1.0,10000000000.0,10000.0,-3.1450812923466382,0.04306342317781152,0.04303797213762855,9.634643707964422,-12.83643871528739,15285.251801653598,2.66198435468393e-06,1.4548281217168368,0.00589582970068603,0.0,0.00589582970068603,4.4039110951061972e-16,3.3300421985984216e-16,2.8818833927057593e-16,2.5295321558113643e-12,True,5,`gtol` termination condition is satisfied.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,fixed_T_augmented_unknown_log_w,norm(v_real)^2 + norm(v_imag)^2 = 1,"dot(v_real, previous_v_imag) - dot(v_imag, previous_v_real) = 0",python_characteristic_augmented_hopf_least_squares_predictor_corrector,equilibrium rows use log-state/log-w residual; Hopf row uses physical ODE Jacobian characteristic-polynomial condition a1*a2-a3=0,episodes/006-figure3-hopf-bifurcation/scripts/generate_python_hopf_loci.py
python,lower_hopf,wb,39,229.0,30000.0,1.0,10000000000.0,10000.0,-3.0849186086442475,0.045733756081150614,0.04570087795487968,9.664881752772917,-12.723656933621161,15754.506853870324,2.9797923722343225e-06,1.4512146351014248,0.006220621097154813,0.0,0.006220621097154813,4.3950123380539013e-16,9.331330359410462e-17,4.2948103786874533e-16,1.4175327580567031e-12,True,11,`gtol` termination condition is satisfied.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,fixed_T_augmented_unknown_log_w,norm(v_real)^2 + norm(v_imag)^2 = 1,"dot(v_real, previous_v_imag) - dot(v_imag, previous_v_real) = 0",python_characteristic_augmented_hopf_least_squares_predictor_corrector,equilibrium rows use log-state/log-w residual; Hopf row uses physical ODE Jacobian characteristic-polynomial condition a1*a2-a3=0,episodes/006-figure3-hopf-bifurcation/scripts/generate_python_hopf_loci.py
python,lower_hopf,wb,40,230.0,30000.0,1.0,10000000000.0,10000.0,-3.025563322768334,0.0485304752467498,0.048492651887080344,9.695487843409406,-12.611825684286517,16244.145459225934,3.3323737026662407e-06,1.44756831114338,0.006557695839340071,0.0,0.006557695839340071,8.384739733957494e-15,2.380587087517487e-16,8.381359582871567e-15,3.865352482540909e-12,True,3,`gtol` termination condition is satisfied.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,fixed_T_augmented_unknown_log_w,norm(v_real)^2 + norm(v_imag)^2 = 1,"dot(v_real, previous_v_imag) - dot(v_imag, previous_v_real) = 0",python_characteristic_augmented_hopf_least_squares_predictor_corrector,equilibrium rows use log-state/log-w residual; Hopf row uses physical ODE Jacobian characteristic-polynomial condition a1*a2-a3=0,episodes/006-figure3-hopf-bifurcation/scripts/generate_python_hopf_loci.py
python,lower_hopf,wb,41,231.0,30000.0,1.0,10000000000.0,10000.0,-2.9670317441990055,0.05145581790919968,0.05141691011820563,9.72650160032955,-12.50093135298216,16755.83107126009,3.7231839583154417e-06,1.4438892996358763,0.006907010712751833,0.0,0.006907010712751833,1.709735988760468e-13,1.0211772197587226e-14,1.7066836619951552e-13,1.1944933953235971e-10,True,10,`gtol` termination condition is satisfied.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,fixed_T_augmented_unknown_log_w,norm(v_real)^2 + norm(v_imag)^2 = 1,"dot(v_real, previous_v_imag) - dot(v_imag, previous_v_real) = 0",python_characteristic_augmented_hopf_least_squares_predictor_corrector,equilibrium rows use log-state/log-w residual; Hopf row uses physical ODE Jacobian characteristic-polynomial condition a1*a2-a3=0,episodes/006-figure3-hopf-bifurcation/scripts/generate_python_hopf_loci.py
python,lower_hopf,wb,42,232.0,30000.0,1.0,10000000000.0,10000.0,-2.9093413224025757,0.05451162363196903,0.054477185480139086,9.757964315415439,-12.39096047398397,17291.395994555063,4.155987576667819e-06,1.4401777482090947,0.007268460827618388,0.0,0.007268460827618388,3.926745887337853e-15,8.152935684976149e-17,3.925899416400834e-15,5.613287661761252e-13,True,5,`gtol` termination condition is satisfied.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,fixed_T_augmented_unknown_log_w,norm(v_real)^2 + norm(v_imag)^2 = 1,"dot(v_real, previous_v_imag) - dot(v_imag, previous_v_real) = 0",python_characteristic_augmented_hopf_least_squares_predictor_corrector,equilibrium rows use log-state/log-w residual; Hopf row uses physical ODE Jacobian characteristic-polynomial condition a1*a2-a3=0,episodes/006-figure3-hopf-bifurcation/scripts/generate_python_hopf_loci.py
python,lower_hopf,wb,43,233.0,30000.0,1.0,10000000000.0,10000.0,-2.852510582846146,0.05769928005977726,0.057676911665075485,9.789918868697244,-12.28189972169203,17852.85768331184,4.634882445165027e-06,1.436433802333296,0.007641874141275234,0.0,0.007641874141275234,1.5937768481977761e-16,8.855915933198695e-17,1.3250857223939935e-16,1.1652900881757785e-12,True,5,`gtol` termination condition is satisfied.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,fixed_T_augmented_unknown_log_w,norm(v_real)^2 + norm(v_imag)^2 = 1,"dot(v_real, previous_v_imag) - dot(v_imag, previous_v_real) = 0",python_characteristic_augmented_hopf_least_squares_predictor_corrector,equilibrium rows use log-state/log-w residual; Hopf row uses physical ODE Jacobian characteristic-polynomial condition a1*a2-a3=0,episodes/006-figure3-hopf-bifurcation/scripts/generate_python_hopf_loci.py
python,lower_hopf,wb,44,234.0,30000.0,1.0,10000000000.0,10000.0,-2.796559040503751,0.06101966800266859,0.06101940686978718,9.822409614978302,-12.173735902010684,18442.436414424094,5.164326287160707e-06,1.4326576052960893,0.008027006162907855,0.0,0.008027006162907855,4.4036348715004324e-15,6.322757865648491e-17,4.4031809359588964e-15,6.963318828906347e-13,True,5,`gtol` termination condition is satisfied.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,fixed_T_augmented_unknown_log_w,norm(v_real)^2 + norm(v_imag)^2 = 1,"dot(v_real, previous_v_imag) - dot(v_imag, previous_v_real) = 0",python_characteristic_augmented_hopf_least_squares_predictor_corrector,equilibrium rows use log-state/log-w residual; Hopf row uses physical ODE Jacobian characteristic-polynomial condition a1*a2-a3=0,episodes/006-figure3-hopf-bifurcation/scripts/generate_python_hopf_loci.py
python,lower_hopf,wb,45,235.0,30000.0,1.0,10000000000.0,10000.0,-2.7415070925785323,0.06447310669596767,0.06450785691263297,9.8554822380528,-12.066455943389926,19062.574433546895,5.749164929293665e-06,1.4288492981535295,0.008423534979312981,0.0,0.008423534979312981,4.988004691826022e-16,6.166635183293467e-17,4.949739075026085e-16,8.029132926590215e-13,True,5,`gtol` termination condition is satisfied.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,fixed_T_augmented_unknown_log_w,norm(v_real)^2 + norm(v_imag)^2 = 1,"dot(v_real, previous_v_imag) - dot(v_imag, previous_v_real) = 0",python_characteristic_augmented_hopf_least_squares_predictor_corrector,equilibrium rows use log-state/log-w residual; Hopf row uses physical ODE Jacobian characteristic-polynomial condition a1*a2-a3=0,episodes/006-figure3-hopf-bifurcation/scripts/generate_python_hopf_loci.py
