backend,schema_version,branch_id,point_index,log_w,w_m_s,n,q,s,jacobian_coordinate_system,jacobian_method,physical_jacobian_11,physical_jacobian_12,physical_jacobian_13,physical_jacobian_21,physical_jacobian_22,physical_jacobian_23,physical_jacobian_31,physical_jacobian_32,physical_jacobian_33
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,635,-1.0175005577110978,0.36149735371119335,119677.038088048,2.4767409605593813e-05,1.452838392496819,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006225111835175095,-6015994.066915632,84942.47952298993,1.07190844873803e-12,-0.005179502045463934,2.12473056762536e-07,-2.888353315833122e-09,-6.978314956939006,-0.0007881648308264086
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,636,-1.00713299566097,0.36526469528576677,120917.42560947115,2.502523843555372e-05,1.4528656022028947,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006225298917456899,-6015903.670103514,85825.44142449302,1.071988974794686e-12,-0.005179657729541028,2.1467845053881995e-07,-2.8885702722443505e-09,-6.97852453856366,-0.0007963307613085831
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,637,-0.9967654336108431,0.3690712981782826,122170.66907408844,2.5285751264632514e-05,1.4528928119089706,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006225486005361057,-6015813.274649706,86717.58155724034,1.0720695049656884e-12,-0.005179813422972436,2.169067355079121e-07,-2.888787234523526e-09,-6.978734101289395,-0.0008045812955465275
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,638,-0.9863978715607153,0.3729175715502301,123436.92039031329,2.554897895255052e-05,1.4529200219480938,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006225672945582749,-6015722.954621706,87619.00641777687,1.0721500000435094e-12,-0.0051799689334735746,2.191581797101962e-07,-2.8890041692248056e-09,-6.9789438221030275,-0.0008129174741106505
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,639,-0.9760303095105876,0.37680392882717034,124716.29590736305,2.581494687210972e-05,1.452947231987217,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006225859891417923,-6015632.635949751,88529.80154400348,1.072230499230242e-12,-0.005180124453317586,2.2143299340805889e-07,-2.8892211097890068e-09,-6.979153524029652,-0.000821340021985618
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,640,-0.9656627474604598,0.38073078774317587,126008.91469074631,2.6083680720493673e-05,1.452974441718028,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006226046951408948,-6015542.266197642,89450.05385800904,1.0723110302025186e-12,-0.005180280118852066,2.2373139100615525e-07,-2.889438079436197e-09,-6.979363080644597,-0.0008298496822259189
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,641,-0.9552951854103329,0.38469857038573085,127314.93078766426,2.635521209085685e-05,1.4530016514488389,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006226234017020311,-6015451.897803111,90379.87203917642,1.0723915652884086e-12,-0.005180435793737502,2.260536451734019e-07,-2.8896550549502882e-09,-6.979572618367405,-0.0008384475075846828
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,642,-0.9449276233602051,0.3887077032411016,128634.50250309512,2.6629573148137283e-05,1.453028861512691,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006226420934939453,-6015361.604824052,91319.36708170934,1.0724720652712616e-12,-0.005180591285679785,2.2840003525355998e-07,-2.8898720028773175e-09,-6.979782314192849,-0.0008471345824442486
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,643,-0.9345600613100773,0.3927586172401764,129967.75108659944,2.6906790338371326e-05,1.453056071576543,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006226607858470062,-6015271.313200306,92268.62813646412,1.0725525693622936e-12,-0.005180746786961589,2.3077078037742686e-07,-2.8900889566662225e-09,-6.979991991138058,-0.0008559116623004922
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,644,-0.9241924992599504,0.396851747804786,131314.80061733336,2.7186890445611092e-05,1.453083281332076,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006226794896178262,-6015180.970493651,93227.74579649106,1.072633105249296e-12,-0.00518090243396007,2.331661039912345e-07,-2.89030593954696e-09,-6.980201522752198,-0.0008647795214722289
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,645,-0.9138249372098226,0.40098753489450706,132675.81163022786,2.7469906399337528e-05,1.453110491087609,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006226981939504787,-6015090.629143842,94196.8333314835,1.0727136452491789e-12,-0.005181058090306158,2.3558629026402337e-07,-2.8905229282935505e-09,-6.980411035480967,-0.0008737392570444802
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,646,-0.9034573751596948,0.4051664230539504,134050.9490961836,2.77558717249116e-05,1.4531377011761768,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006227168835129339,-6015000.363199168,95176.00642325712,1.0727941501361717e-12,-0.0051812135636962195,2.3803163031961526e-07,-2.8907398894439167e-09,-6.980620706327105,-0.0008827919990562294
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,647,-0.893089813109567,0.4093888614605447,135440.3393715026,2.8044813987000922e-05,1.4531649112647447,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006227355736363343,-6014910.098609078,96165.35798823142,1.0728746591306097e-12,-0.005181369046422451,2.4050235253127963e-07,-2.890956856455112e-09,-6.980830358299783,-0.0008919385347986768
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,648,-0.8827222510594401,0.41365530397281725,136844.1117601136,2.8336761102495994e-05,1.4531921210449867,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.000622754275179664,-6014819.782933341,97164.98244546441,1.0729551999314373e-12,-0.005181524674891517,2.429986897681261e-07,-2.8911738525669764e-09,-6.981039864922039,-0.0009011796711704688
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,649,-0.8723546890093123,0.4179662091791791,138262.4335579196,2.8631747393729063e-05,1.4532193308252288,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006227729772846246,-6014729.468613723,98174.99784883855,1.073035744844412e-12,-0.005181680312704839,2.455209381843645e-07,-2.891390854543649e-09,-6.9812493526656985,-0.0009105165514554179
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,650,-0.8619871269591846,0.42232204044721533,139695.4766824445,2.892980780402444e-05,1.4532465409384994,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006227916646184157,-6014639.229688897,99195.52476574882,1.0731162546346504e-12,-0.005181835767549294,2.4806940118066463e-07,-2.8916078289149373e-09,-6.981458998541422,-0.0009199503532715417
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,651,-0.8516195649090577,0.42672326597349247,141143.37281182336,2.9230971063997967e-05,1.45327375105177,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006228103525129512,-6014548.992117925,100226.66003723959,1.0731967685316008e-12,-0.005181991231726575,2.506443167626061e-07,-2.8918248091460094e-09,-6.981668625550447,-0.0009294818970435219
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,652,-0.8412520028589299,0.4311703588338846,142606.2566947729,2.953526627129276e-05,1.4533009608567082,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006228290518295841,-6014458.703458579,101268.50206997234,1.0732773142453577e-12,-0.005182146841672827,2.532459276195575e-07,-2.8920418184865876e-09,-6.981878107189725,-0.0009391120236206911
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,653,-0.8308844408088021,0.4356637970344209,144084.30267291938,2.984272920000809e-05,1.4533281706616465,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.000622847751707647,-6014368.41615462,102321.1739040851,1.0733578640705302e-12,-0.005182302460959991,2.5587454239640235e-07,-2.892258833690929e-09,-6.9820875699571685,-0.0009488419244311762
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,654,-0.8205168787586743,0.4402040635626665,145577.68990293218,3.01533962714056e-05,1.4533553807996067,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006228664368135664,-6014278.2042351235,103384.80119887988,1.073438378763114e-12,-0.00518245789726543,2.5853047728839694e-07,-2.8924758212807216e-09,-6.982297190871384,-0.0009586728266753651
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,655,-0.8101493167085474,0.4447916464396371,147086.55560893015,3.0467297431367992e-05,1.4533825909375668,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006228851224800292,-6014187.993668751,104459.48488580814,1.0735188975616778e-12,-0.005182613342900351,2.6121398033971313e-07,-2.892692814729253e-09,-6.9825067929256575,-0.0009686055853058978
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,656,-0.7997817546584196,0.4494270387722563,148611.0402136986,3.078446300823205e-05,1.4534098007671883,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006229038195707598,-6014097.732011273,105545.32752754669,1.0735994481874719e-12,-0.0051827689343304055,2.6392530447411856e-07,-2.8929098372961333e-09,-6.982716249590838,-0.000978641076551338
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,657,-0.7894141926082918,0.4541107388063563,150151.33644046623,3.110493204369166e-05,1.4534370107602332,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.000622922510114433,-6014007.506021938,106642.46398464126,1.073679984739483e-12,-0.005182924445916045,2.6666478943766424e-07,-2.893126850261438e-09,-6.9829257695911435,-0.0009887806394677117
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,658,-0.7790466305581649,0.45884324998023357,151707.59724471602,3.1428737190704075e-05,1.4534642207532782,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006229412012189256,-6013917.28138621,107751.00510012945,1.0737605253996756e-12,-0.005183079966833954,2.694327096354937e-07,-2.893343869087145e-09,-6.983135270731946,-0.0009990252558508615
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,659,-0.7686790685080371,0.46362508097876404,153279.98809314828,3.175591317849133e-05,1.4534914307463231,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.000622959892884254,-6013827.05810407,108871.06942465469,1.0738410701682997e-12,-0.00518323549708413,2.72229360218907e-07,-2.8935608937733785e-09,-6.983344753014186,-0.0010093760141216728
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,660,-0.7583115064579093,0.4684567457880774,154868.67616746202,3.208649509780982e-05,1.453518640739368,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006229785851104356,-6013736.836175497,110002.7767411865,1.0739216190456059e-12,-0.005183391036666573,2.7505503940280824e-07,-2.8937779243202673e-09,-6.983554216438808,-0.0010198340139776474
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,661,-0.7479439444077816,0.47333876375080575,156473.83685621162,3.242051887392337e-05,1.4535458507940884,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006229972667241384,-6013646.669527329,111146.25068309544,1.074002143211801e-12,-0.005183546445956061,2.779100575037573e-07,-2.8939949351698285e-09,-6.983763787209041,-0.0010304004150460421
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,662,-0.7375763823576547,0.47827165962190554,158095.63448472507,3.2758019872546554e-05,1.4535730608488087,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006230159488980572,-6013556.5042310655,112301.61098546327,1.0740826714828472e-12,-0.005183701864569464,2.8079471014030746e-07,-2.8942119518764173e-09,-6.983973339130992,-0.0010410762924005605
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,663,-0.7272088203075269,0.48325596362506384,159734.23553992296,3.309903386070971e-05,1.4536002708480098,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006230346416906884,-6013466.291744989,113468.97881224655,1.0741632298057331e-12,-0.0051838574182002765,2.837092966367823e-07,-2.894428997450207e-09,-6.984182758595797,-0.0010518627356869306
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,664,-0.7168412582573991,0.48829221150968805,161389.8200711469,3.344359783573335e-05,1.453627480847211,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006230533350441729,-6013376.0806122385,114648.48135046496,1.0742437922378686e-12,-0.005184012981162521,2.8665413589137344e-07,-2.894646048884772e-09,-6.984392159207499,-0.001062760934582665
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,665,-0.7064736962072722,0.4933809446084934,163062.5728758451,3.379174938903651e-05,1.4536546909265853,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.000623072014432232,-6013285.940929635,115840.24826931451,1.0743243213042508e-12,-0.005184168371931688,2.8962955412210695e-07,-2.894863072946436e-09,-6.984601705040348,-0.0010737721127010253
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,666,-0.6961061341571444,0.4985227098956907,164752.66321734947,3.414352523852523e-05,1.4536819010059596,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006230906943803064,-6013195.802598216,117044.40356324008,1.0744048544747522e-12,-0.005184323772021429,2.9263585665744337e-07,-2.895080102864084e-09,-6.984811232031675,-0.0010848973755080455
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,667,-0.6857385721070166,0.5037180600457765,166460.26459311452,3.449896266400937e-05,1.4537091110298082,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006231093849491648,-6013105.61707402,118261.07351332094,1.074485417706908e-12,-0.005184479307153597,2.956733554444716e-07,-2.8952971616573084e-09,-6.985020626547123,-0.0010961378585110921
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,668,-0.6753710100568888,0.5089675534929401,168185.56463548428,3.485810022773501e-05,1.4537363210536567,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006231280760786758,-6013015.4329024255,119490.3906786667,1.0745659850475828e-12,-0.00518463485161386,2.9874238283154013e-07,-2.895514226310266e-09,-6.985230002216221,-0.0011074948014772913
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,669,-0.6650034480067619,0.514271754491088,169928.7559234626,3.52209771110639e-05,1.453763531157672,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006231467532418829,-6012925.32017091,120732.49020480867,1.0746465190132572e-12,-0.005184790223869294,3.0184327879356356e-07,-2.8957312635816206e-09,-6.985439523120566,-0.0011189694795291495
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,670,-0.6546358859566341,0.5196312331744948,171690.0148492496,3.558763158501289e-05,1.4537907412616873,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006231654309649052,-6012835.208789848,121987.50132345679,1.0747270570823197e-12,-0.0051849456054419655,3.0497636153697696e-07,-2.895948306707917e-09,-6.985649025190128,-0.0011305630446694936
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,671,-0.6442683239065063,0.5250465656190834,173469.5222160501,3.5958102506155884e-05,1.45381795131017,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006231841193107821,-6012745.050213061,123255.55564892954,1.0748076252228514e-12,-0.005185101122082077,3.0814195616396526e-07,-2.896165378718166e-09,-6.9858583947650965,-0.001142276680197655
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,672,-0.6339007618563794,0.5305183339043469,175267.47355858955,3.633243006785909e-05,1.453845161358653,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.000623202808217111,-6012654.8929881435,124536.79133933643,1.0748881974711706e-12,-0.005185256648046943,3.1134040904033664e-07,-2.896382456587104e-09,-6.986067745500461,-0.001154111678079385
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,673,-0.6235331998062517,0.5360471261759164,177084.0695651118,3.6710655108675145e-05,1.4538723714872965,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006232214831562564,-6012564.807193252,125831.34924785285,1.0749687363352401e-12,-0.00518541200179521,3.1457207447805253e-07,-2.89659950706574e-09,-6.986277241485184,-0.0011660693671148496
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,674,-0.6131656377561239,0.5416335367087761,178919.49405694235,3.7092817518426696e-05,1.4538995816159401,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006232401586550163,-6012474.722748089,127139.36406464883,1.075049279301966e-12,-0.00518556736485738,3.1783728410469787e-07,-2.8968165633982733e-09,-6.986486718641875,-0.0011781509478027894
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,675,-0.6027980757059961,0.5472781659711425,180773.9354506831,3.747895779714246e-05,1.4539267916890444,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006232588447787036,-6012384.591104236,128460.97296251547,1.0751298523499826e-12,-0.005185722863012024,3.211363767323323e-07,-2.8970336486231403e-09,-6.986696063285223,-0.001190357653246059
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,676,-0.5924305136558692,0.5529816206890059,182647.59751627376,3.7869117838303425e-05,1.4539540017621486,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006232775314626424,-6012294.46081153,129796.31993506709,1.075210429505056e-12,-0.0051858783704880895,3.2446971333545666e-07,-2.8972507397056545e-09,-6.986905389095703,-0.0012026908298068638
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,677,-0.5820629516057414,0.5587445139113476,184540.68939268222,3.826334020774578e-05,1.4539812119154072,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.000623296204178517,-6012204.401938801,131145.5517841592,1.0752909732666258e-12,-0.0051860337057357785,3.278376631677067e-07,-2.897467803389159e-09,-6.987114860169666,-0.001215151862222741
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,678,-0.5716953895556136,0.5645674650760323,186453.40264326293,3.8661666482571736e-05,1.4540084220686658,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006233148774538056,-6012114.344415076,132508.808889002,1.075371521130121e-12,-0.005186189050294028,3.3124057184390226e-07,-2.8976848729255193e-09,-6.987324312422332,-0.0012277420015299318
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,679,-0.5613278275054867,0.5704511000763912,188385.93361861812,3.906413887577614e-05,1.4540356321663785,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006233335613560927,-6012024.239689713,133886.2342156379,1.075452099084726e-12,-0.005186344529969767,3.346787924641532e-07,-2.8979019713625947e-09,-6.987533632142939,-0.0012404625327310497
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,680,-0.5509602654553589,0.5763960513284988,190338.49467075264,3.947080105286802e-05,1.4540628422640913,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006233522458184307,-6011934.136314769,135277.97783964855,1.0755326811456574e-12,-0.005186500018963593,3.381527012278244e-07,-2.898119075656275e-09,-6.987742933037416,-0.0012533148588751227
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,681,-0.5405927034052311,0.5824029578391469,192311.30374522172,3.988169738002461e-05,1.454090052441952,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006233709163118267,-6011844.104349747,136684.1927628069,1.0756132298038388e-12,-0.005186655335717294,3.4166268296035075e-07,-2.898336152542246e-09,-6.987952379209458,-0.0012663004229918904
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,682,-0.5302251413551033,0.5884724652745315,194304.5604734933,4.0296871192997735e-05,1.4541172626198127,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006233895873644362,-6011754.073733004,138105.0252936624,1.0756937825632153e-12,-0.0051868106617782295,3.4520909785375104e-07,-2.8985532352800305e-09,-6.988161806566936,-0.0012794205287826464
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,683,-0.5198575793049764,0.5946052260296529,196318.46947427533,4.0716366490199836e-05,1.454144472742121,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006234082690461117,-6011663.995911694,139540.62443618153,1.0757743654235124e-12,-0.005186966122981617,3.4879231389874607e-07,-2.898770346926905e-09,-6.988371101373676,-0.0012926765153342336
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,684,-0.5094900172548487,0.6008018992984421,198353.25204309687,4.1140228784123146e-05,1.4541716828644295,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006234269512876378,-6011573.919440077,140991.146604808,1.0758549523894054e-12,-0.0051871215934997635,3.5241272316172415e-07,-2.8989874644293412e-09,-6.988580377361013,-0.0013060698447693048
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,685,-0.49912245520472087,0.6070631511446118,200409.13530295008,4.1568504317433306e-05,1.4541988930668792,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006234456195593449,-6011483.914368325,142456.75126306826,1.0759355059433058e-12,-0.005187276891766057,3.560707266966192e-07,-2.8992045545153716e-09,-6.988789798639986,-0.0013196020208637734
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,686,-0.488754893154594,0.6133896545732527,202486.32729323555,4.2001238258920887e-05,1.4542261032693289,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006234642883900661,-6011393.91064413,143937.59089931136,1.0760160635976703e-12,-0.005187432199336253,3.597666998874971e-07,-2.8994216504521737e-09,-6.988999201111122,-0.0013332744022010999
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,687,-0.4783873311044662,0.6197820896031734,204585.0412489424,4.243847646793214e-05,1.4542533134162203,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006234829678519193,-6011303.859712438,145433.82081046005,1.0760966513627679e-12,-0.005187587642073863,3.63501026243664e-07,-2.8996387753064424e-09,-6.989208471012848,-0.0013470883842287853
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,688,-0.4680197690543384,0.6262411433399911,206705.50778580745,4.288026638206792e-05,1.4542805235631118,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006235016478734238,-6011213.810129712,146945.6040175409,1.0761772432327324e-12,-0.0051877430941228994,3.672741143677764e-07,-2.8998559060152346e-09,-6.9894177221019,-0.0013610454906304056
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,689,-0.4576522070042106,0.6327675100499893,208847.96359072623,4.3326656199850085e-05,1.4543077337901373,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006235203139242306,-6011123.831936815,148473.1067187155,1.0762578016814547e-12,-0.005187898373908337,3.7108638222666017e-07,-2.9000730092989134e-09,-6.989627118496662,-0.001375147288485314
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,690,-0.4472846449540837,0.6393618912347404,211012.62546516483,4.3777693000644064e-05,1.454334944017163,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006235389805338512,-6011033.855090743,150016.48784318625,1.0763383642299118e-12,-0.005188053662994353,3.7493822103721333e-07,-2.900290118432323e-09,-6.98983649609031,-0.001389395193569609
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,691,-0.4369170829039559,0.6460249957065117,213199.71562323105,4.423342458344037e-05,1.4543621541886242,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006235576577766729,-6010943.831034246,151575.90924661089,1.0764189568989207e-12,-0.005188209087272764,3.7883003048178515e-07,-2.9005072564915843e-09,-6.990045741095854,-0.001403790660063693
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,692,-0.42654952085382813,0.6527575396644495,215409.47439341928,4.469390039237839e-05,1.4543893643600856,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006235763355789454,-6010853.808325989,153151.54083565186,1.0764995536720658e-12,-0.005188364520859271,3.8276223639677345e-07,-2.900724400404327e-09,-6.990254967295451,-0.0014183352758040941
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,693,-0.41618195880370124,0.6595602467715631,217642.14842927066,4.5159170664561163e-05,1.4544165746116746,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006235949994096397,-6010763.856997532,154743.55582757588,1.076580117014716e-12,-0.005188519782170404,3.867352743751543e-07,-2.900941516883251e-09,-6.9904643388148635,-0.0014330306738385436
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,694,-0.40581439675357345,0.6664338482325121,219897.96366336508,4.562928447074468e-05,1.4544437848632636,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006236136637989481,-6010673.907015182,156352.11986445685,1.076660684456371e-12,-0.005188675052778786,3.9074955213446975e-07,-2.9011586392108656e-09,-6.990673691539886,-0.0014478783295435059
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,695,-0.39544683470344566,0.6733790828721967,222177.15166704595,4.6104291631603236e-05,1.4544709950592818,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006236323388235268,-6010583.909819464,157977.40163765196,1.0767412820283998e-12,-0.0051888304586045625,3.948054862121697e-07,-2.9013757904727153e-09,-6.990882911658083,-0.0014628797583043796
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,696,-0.3850792726533179,0.6803966972151755,224479.9628906493,4.658424368268928e-05,1.4544982052553,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006236510144073565,-6010493.913971267,159619.578230339,1.0768218837038357e-12,-0.005188985873735111,3.9890352040528675e-07,-2.9015929475870048e-09,-6.9910921129770545,-0.0014780366148118172
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,697,-0.374711710603191,0.6874874455659057,226806.6543740642,4.706919298591097e-05,1.454525415531439,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006236696760187272,-6010403.989492849,161278.83017532257,1.0769024519395214e-12,-0.005189141116578503,4.030441086762859e-07,-2.9018100772587684e-09,-6.991301459629947,-0.0014933506008590548
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,698,-0.3643441485530632,0.6946520900898236,229157.46156557745,4.755919068764906e-05,1.4545526258075783,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006236883381885123,-6010314.066359813,162955.3301111068,1.0769830242734828e-12,-0.005189296368715826,4.0722767593933287e-07,-2.9020272127781824e-09,-6.991510787495166,-0.0015088232539320204
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,699,-0.3539765865029354,0.7018914008952645,231532.6257878094,4.805428871577091e-05,1.4545798360281406,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006237070109956352,-6010224.096010485,164649.25385349104,1.0770636267476375e-12,-0.005189451756095509,4.114546562978024e-07,-2.902244377240216e-09,-6.991719982734872,-0.0015244561531972604
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,700,-0.3436090244528085,0.7092061561162408,233932.40803925163,4.855454078570689e-05,1.4546070462487029,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006237256843618094,-6010134.127007953,166360.78596525514,1.0771442333244708e-12,-0.0051896071527766435,4.157255122669143e-07,-2.9024615475536493e-09,-6.991929159182068,-0.0015402510230144596
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,701,-0.3332414624026807,0.7165971419960842,236357.07618351746,4.906000147404144e-05,1.4546342565493797,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006237443437546456,-6010044.229365176,168090.11460372206,1.0772248064523039e-12,-0.005189762377158866,4.200407169533107e-07,-2.902678690415856e-09,-6.9921384809772675,-0.0015562096368163985
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,702,-0.3228739003525529,0.724065152971952,238806.8755853935,4.957072409057708e-05,1.4546614668500566,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006237630037056967,-6009954.333067058,169837.41969933594,1.0773053836776838e-12,-0.005189917610831697,4.2440071319311807e-07,-2.9028958391246717e-09,-6.992347783991506,-0.001572333596813203
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,703,-0.31250633830242514,0.7316109917602225,241282.05772941213,5.008676275950029e-05,1.4546886770951497,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006237816742961509,-6009864.389549734,171602.88449317706,1.077385991053072e-12,-0.005190072979771839,4.2880595339643664e-07,-2.903113016784484e-09,-6.99255695436155,-0.0015886245486371473
